signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
unsupervised_full,ACO1,PP,True,8,0.14541344034073309,0.0,0.0001390024281433135,0.0002554346417147532
unsupervised_full,SMIM18,PP,True,5,0.1455296946363665,0.0,0.001421614641794759,0.0021484664037772624
unsupervised_full,SEL1L,PC,True,8,0.14559870091392518,0.0,1.6311774113485035e-05,3.731922875343962e-05
unsupervised_full,RAB6A,PC,True,9,0.14573115774886447,0.0,4.492202373681021e-05,9.248288181173077e-05
unsupervised_full,TIMM21,PP,True,10,0.1457984601406715,0.0,1.2938034329190286e-06,4.103812981545858e-06
unsupervised_full,LPP,PC,True,14,0.14605437288277034,0.0,2.1189414804390713e-09,1.9277143929224906e-08
unsupervised_full,ACAD8,PP,True,8,0.14609809898079085,0.0,1.2357282296707732e-05,2.9151921104629025e-05
unsupervised_full,FRMD8,PC,True,10,0.14611420859585103,0.0,6.943645145057921e-06,1.765657878707359e-05
unsupervised_full,CBR4,PP,True,8,0.14614642782597137,0.0,0.00032242179635743663,0.0005465780322512326
unsupervised_full,FBXO9,PP,True,8,0.14619475667115192,0.0,0.0019195232725641687,0.002837992255273413
unsupervised_full,BMPR1A,PC,True,14,0.14634434595385362,0.0,1.4603142853215516e-07,6.45244542103557e-07
unsupervised_full,DEUP1,PP,True,7,0.1463949761726142,0.0,5.863228650856233e-06,1.52472686239178e-05
unsupervised_full,CRY1,PC,True,10,0.1463977378209102,0.0,9.529914310160131e-05,0.00018169342467349323
unsupervised_full,E2F4,PP,True,13,0.1466371514847277,0.0,4.683680820962077e-09,3.7154282998435613e-08
unsupervised_full,DIS3,PP,True,7,0.14668955199085754,0.0,0.0001110797059223048,0.0002079039788023204
unsupervised_full,TOGARAM1,PP,True,8,0.1467666480057884,0.0,0.0001714850263231629,0.0003092340988806048
unsupervised_full,ZNF778,PP,True,8,0.14680692204343884,0.0,0.0007347102223747981,0.0011663026683219162
unsupervised_full,PLA1A,PC,True,12,0.14688210024705303,0.0,1.2703348106335506e-06,4.048718578903963e-06
unsupervised_full,NSRP1,PC,True,9,0.1469912876380165,0.0,1.874898798020446e-05,4.225741103982354e-05
unsupervised_full,ARHGAP10,PC,True,9,0.14701992695367905,0.0,1.8387097872274044e-07,7.776267401089292e-07
unsupervised_full,NUP153,PC,True,8,0.14714522395970264,0.0,4.083855003713691e-05,8.493938071923991e-05
