"","logFC","logCPM","F","PValue","FDR"
"MAGI2",-0.892220032415151,8.32421801550869,9.95222338184795,0.00328046387230663,0.384154225300235
"KCNK13",2.14360164833313,1.17924543092782,9.5225068070162,0.00329105931073853,0.384154225300235
"ACOT11",1.5266102106037,3.2245983213274,9.85265584637845,0.00337815888684967,0.391504485279542
"TREH",1.60496314794792,3.19281562419022,9.80303563903267,0.00342399195534148,0.391653252219899
"USP15",-0.43427383498239,8.08103019047929,9.84588205001207,0.0034313501039069,0.391653252219899
"MEF2A",-0.476630302658261,8.76141174139088,9.80936990081246,0.00348475575245693,0.391653252219899
"ANKRD12",-0.47982694931064,8.49137272563158,9.78779364178291,0.00351682005074251,0.391653252219899
"ATG2B",-0.612743688848376,6.44418638905044,9.78858325566336,0.00351740481491194,0.391653252219899
"MCF2L",0.900669029629567,5.37185676140338,9.78662642037847,0.00352427579809586,0.391653252219899
"POF1B",2.28927599482241,0.855115161086076,9.26891300270188,0.00354881754358955,0.391697718671704
"PREP",-0.590482856408012,5.84605482905806,9.71847603615734,0.00362563494599552,0.397138777296784
"OSBPL3",2.14444020447655,2.0440066210601,9.44565630458686,0.00364812935734071,0.397138777296784
"DDT",1.40892494489553,5.17408399331921,9.7282177049403,0.00367154493648799,0.397138777296784
"CYP2C19",-1.09857687449648,8.83710969521749,9.67692481200597,0.00371958254512363,0.397625442419354
"P2RY11",1.15984853118973,2.72605434938688,9.55064066490017,0.00372539495827739,0.397625442419354
"TEX11",1.15823669983264,1.81603340497843,9.33976336887068,0.00375165025662232,0.397625442419354
"CRIM1",2.04049011908982,3.34570518116324,9.59948150345856,0.00379545546551481,0.397625442419354
"MROH6",-1.52058776410638,4.18174565615489,9.58902560244493,0.00382043749358319,0.397625442419354
"MAFK",1.1756922018706,2.74651580249055,9.4842520761246,0.00382308591786867,0.397625442419354
"UNC5B",2.61287898670226,1.01215964855964,9.13994075954146,0.00388147066388634,0.401126506506725
"SKA2",0.830094723588203,3.88643456403042,9.53432324693688,0.00392204719799405,0.402754530300338
"RAD51C",0.715364837531223,4.22972697677644,9.50825367783326,0.00397671425635415,0.404490048297568
"RAP1GDS1",-0.6338204358548,6.71475964661065,9.48519414158243,0.00400210815404401,0.404490048297568
"FSTL3",1.55239753313804,1.73980360551426,9.1432905845137,0.00401472488592939,0.404490048297568
"PTCHD1-AS",2.43488568856762,5.23687682798891,9.46341201332239,0.00409132519885648,0.404490048297568
"AC084082.1",0.947646908504981,3.30987086534426,9.38887007543489,0.00411451439869743,0.404490048297568
"ZNF34",1.16641402905126,2.59956805657398,9.27420871336042,0.00417495936534477,0.404490048297568
"EPCAM-DT",1.51988739022652,2.54453523150061,9.2150596815818,0.00421821620104618,0.404490048297568
"SNRPD3",0.672588404710302,3.68671734343613,9.35599039993987,0.004225623951707,0.404490048297568
"HIP1R",0.643925687965393,4.7008288536598,9.35084787529353,0.0042518211889144,0.404490048297568
"CLIP4",1.95233110440791,3.1743136711724,9.28373236451206,0.00427892488247642,0.404490048297568
"BEAN1",-1.3298236533575,4.20851706804867,9.30944470644377,0.00428970588835377,0.404490048297568
"HS6ST1",1.14791891411835,5.61064144862006,9.33802818398521,0.00429557280997053,0.404490048297568
"IL13RA1",-0.479489147144054,6.78711912781562,9.31203875384229,0.00431049673910598,0.404490048297568
"TMEM156",1.45314553767757,1.7721433693976,9.01491079549283,0.00431806081924641,0.404490048297568
"HIVEP1",-0.623043774256817,7.3211444337657,9.28861377457564,0.00435355756193696,0.404490048297568
"AR",-0.453070978812114,9.45824551052835,9.28679736334685,0.00435644023055078,0.404490048297568
"NFIB",-0.558352049946687,9.08844255548504,9.28344117902568,0.00436275861029734,0.404490048297568
"MARVELD3",1.02178080616052,3.65721221655285,9.24807832739088,0.00442211578737274,0.407663799148425
