donor,lobe,stage,N_hep,E_raw,gene,k_raw_pos,frac_raw_pos,M_raw,UMIs_per_10k
71,Right,NASH w/o cirrhosis,137,314128,MUC1,9,0.06569343065693431,9,0.28650741099169763
71,Right,NASH w/o cirrhosis,137,314128,BCL2,8,0.058394160583941604,11,0.35017572454540824
72,Right,NASH w/o cirrhosis,676,7918935,CYP2E1,596,0.8816568047337278,9769,12.336254812042275
72,Right,NASH w/o cirrhosis,676,7918935,CYP1A2,195,0.28846153846153844,494,0.6238212587930069
72,Right,NASH w/o cirrhosis,676,7918935,ADH4,652,0.9644970414201184,14920,18.840917370833324
72,Right,NASH w/o cirrhosis,676,7918935,ADH1B,602,0.8905325443786982,8978,11.337383120331205
72,Right,NASH w/o cirrhosis,676,7918935,AKR1D1,477,0.7056213017751479,2318,2.9271612912594938
72,Right,NASH w/o cirrhosis,676,7918935,SLCO1B3,513,0.7588757396449705,11979,15.127034127695202
72,Right,NASH w/o cirrhosis,676,7918935,GLUL,178,0.26331360946745563,488,0.6162444823704197
72,Right,NASH w/o cirrhosis,676,7918935,CYP3A4,259,0.3831360946745562,1935,2.4435103962843487
72,Right,NASH w/o cirrhosis,676,7918935,LGR5,81,0.11982248520710059,200,0.2525592140862376
72,Right,NASH w/o cirrhosis,676,7918935,AXIN2,42,0.0621301775147929,50,0.0631398035215594
72,Right,NASH w/o cirrhosis,676,7918935,PCK1,251,0.371301775147929,676,0.8536501436114831
72,Right,NASH w/o cirrhosis,676,7918935,ALDOB,579,0.856508875739645,3722,4.700126974144882
72,Right,NASH w/o cirrhosis,676,7918935,HAL,212,0.3136094674556213,783,0.9887693231476202
72,Right,NASH w/o cirrhosis,676,7918935,ASS1,440,0.650887573964497,1306,1.6492116679831317
72,Right,NASH w/o cirrhosis,676,7918935,CPS1,646,0.9556213017751479,13730,17.338190047020213
72,Right,NASH w/o cirrhosis,676,7918935,ARG1,493,0.7292899408284024,2351,2.968833561583723
72,Right,NASH w/o cirrhosis,676,7918935,FOS,11,0.016272189349112426,12,0.015153552845174256
72,Right,NASH w/o cirrhosis,676,7918935,JUN,76,0.11242603550295859,102,0.12880519918398117
72,Right,NASH w/o cirrhosis,676,7918935,JUNB,29,0.042899408284023666,36,0.045460658535522766
72,Right,NASH w/o cirrhosis,676,7918935,JUND,118,0.17455621301775148,136,0.17174026557864158
72,Right,NASH w/o cirrhosis,676,7918935,ATF3,51,0.07544378698224852,55,0.06945378387371534
72,Right,NASH w/o cirrhosis,676,7918935,DUSP1,73,0.10798816568047337,84,0.1060748699162198
72,Right,NASH w/o cirrhosis,676,7918935,HSPA1A,29,0.042899408284023666,36,0.045460658535522766
72,Right,NASH w/o cirrhosis,676,7918935,HSPA1B,13,0.019230769230769232,13,0.016416348915605443
72,Right,NASH w/o cirrhosis,676,7918935,ACTB,137,0.20266272189349113,175,0.2209893123254579
72,Right,NASH w/o cirrhosis,676,7918935,GAPDH,142,0.21005917159763313,181,0.22856608874804504
72,Right,NASH w/o cirrhosis,676,7918935,B2M,280,0.41420118343195267,422,0.5328999417219613
72,Right,NASH w/o cirrhosis,676,7918935,ALB,675,0.9985207100591716,51881,65.51512293004046
72,Right,NASH w/o cirrhosis,676,7918935,TTR,574,0.849112426035503,3495,4.413472266157002
72,Right,NASH w/o cirrhosis,676,7918935,APOA1,619,0.915680473372781,3615,4.565007794608745
72,Right,NASH w/o cirrhosis,676,7918935,KRT7,32,0.047337278106508875,38,0.04798625067638514
72,Right,NASH w/o cirrhosis,676,7918935,KRT19,8,0.011834319526627219,8,0.010102368563449505
72,Right,NASH w/o cirrhosis,676,7918935,EPCAM,20,0.029585798816568046,21,0.02651871747905495
72,Right,NASH w/o cirrhosis,676,7918935,SOX4,36,0.05325443786982249,42,0.0530374349581099
72,Right,NASH w/o cirrhosis,676,7918935,KRT23,9,0.013313609467455622,16,0.02020473712689901
72,Right,NASH w/o cirrhosis,676,7918935,NCAM1,32,0.047337278106508875,54,0.06819098780328416
72,Right,NASH w/o cirrhosis,676,7918935,MUC1,7,0.010355029585798817,7,0.008839572493018316
72,Right,NASH w/o cirrhosis,676,7918935,BCL2,137,0.20266272189349113,256,0.32327579403038414
73,Right,NASH w/o cirrhosis,1071,9348761,CYP2E1,1010,0.9430438842203548,9622,10.292272954672818
73,Right,NASH w/o cirrhosis,1071,9348761,CYP1A2,350,0.32679738562091504,687,0.7348567366306615
73,Right,NASH w/o cirrhosis,1071,9348761,ADH4,1054,0.9841269841269841,21595,23.099317652895394
73,Right,NASH w/o cirrhosis,1071,9348761,ADH1B,1036,0.9673202614379085,14963,16.005329476280334
73,Right,NASH w/o cirrhosis,1071,9348761,AKR1D1,804,0.7507002801120448,3479,3.7213487434324186
73,Right,NASH w/o cirrhosis,1071,9348761,SLCO1B3,980,0.9150326797385621,32477,34.739362788288204
73,Right,NASH w/o cirrhosis,1071,9348761,GLUL,295,0.2754435107376284,730,0.7808521364488834
73,Right,NASH w/o cirrhosis,1071,9348761,CYP3A4,782,0.7301587301587301,6750,7.220208110999949
73,Right,NASH w/o cirrhosis,1071,9348761,LGR5,111,0.10364145658263306,207,0.22141971540399846
73,Right,NASH w/o cirrhosis,1071,9348761,AXIN2,43,0.040149393090569564,44,0.04706506027911078
73,Right,NASH w/o cirrhosis,1071,9348761,PCK1,418,0.3902894491129785,1078,1.1530939768382142
73,Right,NASH w/o cirrhosis,1071,9348761,ALDOB,927,0.865546218487395,5701,6.098134287527513
73,Right,NASH w/o cirrhosis,1071,9348761,HAL,403,0.37628384687208216,1544,1.6515557516124328
73,Right,NASH w/o cirrhosis,1071,9348761,ASS1,616,0.5751633986928104,1853,1.9820808340270972
73,Right,NASH w/o cirrhosis,1071,9348761,CPS1,1057,0.9869281045751634,21585,23.088621048286505
73,Right,NASH w/o cirrhosis,1071,9348761,ARG1,880,0.8216619981325863,3293,3.5223918977070867
73,Right,NASH w/o cirrhosis,1071,9348761,FOS,2,0.0018674136321195146,2,0.0021393209217777627
73,Right,NASH w/o cirrhosis,1071,9348761,JUN,33,0.03081232492997199,39,0.041716757974666376
73,Right,NASH w/o cirrhosis,1071,9348761,JUNB,24,0.022408963585434174,25,0.026741511522222036
73,Right,NASH w/o cirrhosis,1071,9348761,JUND,63,0.058823529411764705,64,0.06845826949688841
73,Right,NASH w/o cirrhosis,1071,9348761,ATF3,37,0.03454715219421102,38,0.04064709751377749
73,Right,NASH w/o cirrhosis,1071,9348761,DUSP1,86,0.08029878618113913,98,0.10482672516711038
73,Right,NASH w/o cirrhosis,1071,9348761,HSPA1A,14,0.013071895424836602,15,0.016044906913333223
73,Right,NASH w/o cirrhosis,1071,9348761,HSPA1B,7,0.006535947712418301,7,0.00748762322622217
73,Right,NASH w/o cirrhosis,1071,9348761,ACTB,112,0.10457516339869281,125,0.13370755761111017
73,Right,NASH w/o cirrhosis,1071,9348761,GAPDH,103,0.096171802054155,126,0.13477721807199905
73,Right,NASH w/o cirrhosis,1071,9348761,B2M,266,0.24836601307189543,352,0.37652048223288626
73,Right,NASH w/o cirrhosis,1071,9348761,ALB,1070,0.9990662931839402,47930,51.26882589040409
73,Right,NASH w/o cirrhosis,1071,9348761,TTR,703,0.6563958916900093,2389,2.555418841063538
73,Right,NASH w/o cirrhosis,1071,9348761,APOA1,690,0.6442577030812325,1740,1.8612092019466537
73,Right,NASH w/o cirrhosis,1071,9348761,KRT7,6,0.0056022408963585435,6,0.006417962765333288
73,Right,NASH w/o cirrhosis,1071,9348761,KRT19,11,0.01027077497665733,11,0.011766265069777695
73,Right,NASH w/o cirrhosis,1071,9348761,EPCAM,13,0.012138188608776844,13,0.013905585991555459
73,Right,NASH w/o cirrhosis,1071,9348761,SOX4,10,0.009337068160597572,11,0.011766265069777695
73,Right,NASH w/o cirrhosis,1071,9348761,KRT23,1,0.0009337068160597573,1,0.0010696604608888814
73,Right,NASH w/o cirrhosis,1071,9348761,NCAM1,10,0.009337068160597572,10,0.010696604608888815
73,Right,NASH w/o cirrhosis,1071,9348761,MUC1,36,0.03361344537815126,39,0.041716757974666376
73,Right,NASH w/o cirrhosis,1071,9348761,BCL2,63,0.058823529411764705,87,0.09306046009733268
75,Right,NASH with cirrhosis,444,5235304,CYP2E1,421,0.9481981981981982,6973,13.3191883413074
75,Right,NASH with cirrhosis,444,5235304,CYP1A2,95,0.21396396396396397,230,0.43932501340896346
75,Right,NASH with cirrhosis,444,5235304,ADH4,431,0.9707207207207207,9768,18.657942308603282
75,Right,NASH with cirrhosis,444,5235304,ADH1B,429,0.9662162162162162,7632,14.577950010161778
75,Right,NASH with cirrhosis,444,5235304,AKR1D1,358,0.8063063063063063,2184,4.171677518631201
75,Right,NASH with cirrhosis,444,5235304,SLCO1B3,324,0.7297297297297297,5598,10.69278880462338
75,Right,NASH with cirrhosis,444,5235304,GLUL,110,0.24774774774774774,232,0.44314523091686747
75,Right,NASH with cirrhosis,444,5235304,CYP3A4,293,0.6599099099099099,2547,4.865046996315782
75,Right,NASH with cirrhosis,444,5235304,LGR5,32,0.07207207207207207,60,0.11460652523712091
75,Right,NASH with cirrhosis,444,5235304,AXIN2,28,0.06306306306306306,35,0.06685380638832053
75,Right,NASH with cirrhosis,444,5235304,PCK1,232,0.5225225225225225,872,1.6656148334461571
75,Right,NASH with cirrhosis,444,5235304,ALDOB,400,0.9009009009009009,4331,8.272681013366178
75,Right,NASH with cirrhosis,444,5235304,HAL,136,0.3063063063063063,535,1.021908183364328
75,Right,NASH with cirrhosis,444,5235304,ASS1,384,0.8648648648648649,2019,3.8565095742291184
75,Right,NASH with cirrhosis,444,5235304,CPS1,435,0.9797297297297297,12345,23.580292567537626
75,Right,NASH with cirrhosis,444,5235304,ARG1,345,0.777027027027027,1508,2.880444000959639
75,Right,NASH with cirrhosis,444,5235304,FOS,0,0.0,0,0.0
75,Right,NASH with cirrhosis,444,5235304,JUN,32,0.07207207207207207,45,0.08595489392784067
75,Right,NASH with cirrhosis,444,5235304,JUNB,16,0.036036036036036036,20,0.0382021750790403
75,Right,NASH with cirrhosis,444,5235304,JUND,52,0.11711711711711711,56,0.10696609022131284
75,Right,NASH with cirrhosis,444,5235304,ATF3,13,0.02927927927927928,14,0.02674152255532821
75,Right,NASH with cirrhosis,444,5235304,DUSP1,23,0.0518018018018018,27,0.0515729363567044
75,Right,NASH with cirrhosis,444,5235304,HSPA1A,8,0.018018018018018018,8,0.01528087003161612
75,Right,NASH with cirrhosis,444,5235304,HSPA1B,5,0.01126126126126126,6,0.01146065252371209
75,Right,NASH with cirrhosis,444,5235304,ACTB,99,0.22297297297297297,129,0.24640402925980995
75,Right,NASH with cirrhosis,444,5235304,GAPDH,71,0.15990990990990991,96,0.18337044037939343
75,Right,NASH with cirrhosis,444,5235304,B2M,188,0.42342342342342343,332,0.634156106312069
75,Right,NASH with cirrhosis,444,5235304,ALB,443,0.9977477477477478,25662,49.01721084391661
75,Right,NASH with cirrhosis,444,5235304,TTR,365,0.8220720720720721,2223,4.246171760035329
75,Right,NASH with cirrhosis,444,5235304,APOA1,364,0.8198198198198198,1684,3.216623141655193
75,Right,NASH with cirrhosis,444,5235304,KRT7,23,0.0518018018018018,27,0.0515729363567044
75,Right,NASH with cirrhosis,444,5235304,KRT19,2,0.0045045045045045045,2,0.00382021750790403
75,Right,NASH with cirrhosis,444,5235304,EPCAM,21,0.0472972972972973,24,0.04584261009484836
75,Right,NASH with cirrhosis,444,5235304,SOX4,11,0.024774774774774775,14,0.02674152255532821
75,Right,NASH with cirrhosis,444,5235304,KRT23,2,0.0045045045045045045,3,0.005730326261856045
75,Right,NASH with cirrhosis,444,5235304,NCAM1,11,0.024774774774774775,14,0.02674152255532821
75,Right,NASH with cirrhosis,444,5235304,MUC1,7,0.015765765765765764,8,0.01528087003161612
75,Right,NASH with cirrhosis,444,5235304,BCL2,46,0.1036036036036036,65,0.12415706900688098
76,Right,NASH w/o cirrhosis,718,10418481,CYP2E1,709,0.9874651810584958,17805,17.089823362925937
76,Right,NASH w/o cirrhosis,718,10418481,CYP1A2,264,0.36768802228412256,745,0.7150754510182434
76,Right,NASH w/o cirrhosis,718,10418481,ADH4,708,0.9860724233983287,23586,22.638616896263475
76,Right,NASH w/o cirrhosis,718,10418481,ADH1B,688,0.958217270194986,12101,11.614936956740623
76,Right,NASH w/o cirrhosis,718,10418481,AKR1D1,609,0.8481894150417827,4169,4.001543027241687
76,Right,NASH w/o cirrhosis,718,10418481,SLCO1B3,589,0.8203342618384402,12422,11.92304329201157
76,Right,NASH w/o cirrhosis,718,10418481,GLUL,194,0.27019498607242337,468,0.4492017598342791
76,Right,NASH w/o cirrhosis,718,10418481,CYP3A4,283,0.39415041782729804,1599,1.534772679433787
76,Right,NASH w/o cirrhosis,718,10418481,LGR5,84,0.116991643454039,219,0.21020338761475882
76,Right,NASH w/o cirrhosis,718,10418481,AXIN2,64,0.08913649025069638,81,0.077746458432856
76,Right,NASH w/o cirrhosis,718,10418481,PCK1,126,0.17548746518105848,231,0.2217213814566634
76,Right,NASH w/o cirrhosis,718,10418481,ALDOB,676,0.9415041782729805,6975,6.694833920607044
76,Right,NASH w/o cirrhosis,718,10418481,HAL,267,0.37186629526462395,1093,1.0490972724334766
76,Right,NASH w/o cirrhosis,718,10418481,ASS1,589,0.8203342618384402,2708,2.599227276989803
76,Right,NASH w/o cirrhosis,718,10418481,CPS1,705,0.9818941504178273,19911,19.111231282180196
76,Right,NASH w/o cirrhosis,718,10418481,ARG1,581,0.8091922005571031,2583,2.4792481744699635
76,Right,NASH w/o cirrhosis,718,10418481,FOS,1,0.001392757660167131,1,0.000959832820158716
76,Right,NASH w/o cirrhosis,718,10418481,JUN,64,0.08913649025069638,80,0.07678662561269728
76,Right,NASH w/o cirrhosis,718,10418481,JUNB,41,0.057103064066852366,48,0.04607197536761837
76,Right,NASH w/o cirrhosis,718,10418481,JUND,93,0.12952646239554316,110,0.10558161021745877
76,Right,NASH w/o cirrhosis,718,10418481,ATF3,37,0.05153203342618384,41,0.03935314562650736
76,Right,NASH w/o cirrhosis,718,10418481,DUSP1,31,0.04317548746518106,34,0.032634315885396344
76,Right,NASH w/o cirrhosis,718,10418481,HSPA1A,23,0.03203342618384401,26,0.024955653324126616
76,Right,NASH w/o cirrhosis,718,10418481,HSPA1B,8,0.011142061281337047,10,0.00959832820158716
76,Right,NASH w/o cirrhosis,718,10418481,ACTB,146,0.20334261838440112,169,0.162211746606823
76,Right,NASH w/o cirrhosis,718,10418481,GAPDH,189,0.26323119777158777,255,0.24475736914047258
76,Right,NASH w/o cirrhosis,718,10418481,B2M,405,0.564066852367688,786,0.7544285966447508
76,Right,NASH w/o cirrhosis,718,10418481,ALB,716,0.9972144846796658,39301,37.7223896650577
76,Right,NASH w/o cirrhosis,718,10418481,TTR,598,0.8328690807799443,3528,3.38629018951995
76,Right,NASH w/o cirrhosis,718,10418481,APOA1,576,0.8022284122562674,2208,2.119310866910445
76,Right,NASH w/o cirrhosis,718,10418481,KRT7,12,0.016713091922005572,12,0.011517993841904592
76,Right,NASH w/o cirrhosis,718,10418481,KRT19,7,0.009749303621169917,7,0.006718829741111012
76,Right,NASH w/o cirrhosis,718,10418481,EPCAM,25,0.034818941504178275,33,0.03167448306523763
76,Right,NASH w/o cirrhosis,718,10418481,SOX4,22,0.03064066852367688,30,0.02879498460476148
76,Right,NASH w/o cirrhosis,718,10418481,KRT23,0,0.0,0,0.0
76,Right,NASH w/o cirrhosis,718,10418481,NCAM1,18,0.025069637883008356,21,0.020156489223333036
76,Right,NASH w/o cirrhosis,718,10418481,MUC1,5,0.006963788300835654,5,0.00479916410079358
76,Right,NASH w/o cirrhosis,718,10418481,BCL2,67,0.09331476323119778,127,0.12189876816015693
77,Right,NASH w/o cirrhosis,762,7497057,CYP2E1,734,0.963254593175853,11341,15.12726927379637
77,Right,NASH w/o cirrhosis,762,7497057,CYP1A2,191,0.25065616797900264,454,0.6055709593777931
77,Right,NASH w/o cirrhosis,762,7497057,ADH4,744,0.9763779527559056,13328,17.777642613628256
77,Right,NASH w/o cirrhosis,762,7497057,ADH1B,725,0.9514435695538058,9465,12.624954031962142
77,Right,NASH w/o cirrhosis,762,7497057,AKR1D1,552,0.7244094488188977,2502,3.3373095602714504
77,Right,NASH w/o cirrhosis,762,7497057,SLCO1B3,682,0.89501312335958,14341,19.12883948994919
77,Right,NASH w/o cirrhosis,762,7497057,GLUL,278,0.3648293963254593,924,1.232483626575068
77,Right,NASH w/o cirrhosis,762,7497057,CYP3A4,470,0.6167979002624672,2498,3.33197413331658
77,Right,NASH w/o cirrhosis,762,7497057,LGR5,122,0.16010498687664043,252,0.33613189815683675
77,Right,NASH w/o cirrhosis,762,7497057,AXIN2,62,0.08136482939632546,70,0.09336997171023242
77,Right,NASH w/o cirrhosis,762,7497057,PCK1,581,0.7624671916010499,2657,3.5440573547726792
77,Right,NASH w/o cirrhosis,762,7497057,ALDOB,684,0.8976377952755905,6237,8.31926447938171
77,Right,NASH w/o cirrhosis,762,7497057,HAL,256,0.3359580052493438,854,1.1391136548648357
77,Right,NASH w/o cirrhosis,762,7497057,ASS1,565,0.7414698162729659,2605,3.474696804359364
77,Right,NASH w/o cirrhosis,762,7497057,CPS1,738,0.968503937007874,13565,18.093766660704325
77,Right,NASH w/o cirrhosis,762,7497057,ARG1,544,0.7139107611548556,1917,2.557003368121651
77,Right,NASH w/o cirrhosis,762,7497057,FOS,2,0.0026246719160104987,2,0.0026677134774352124
77,Right,NASH w/o cirrhosis,762,7497057,JUN,24,0.031496062992125984,28,0.03734798868409297
77,Right,NASH w/o cirrhosis,762,7497057,JUNB,18,0.023622047244094488,20,0.026677134774352122
77,Right,NASH w/o cirrhosis,762,7497057,JUND,54,0.07086614173228346,58,0.07736369084562116
77,Right,NASH w/o cirrhosis,762,7497057,ATF3,39,0.051181102362204724,41,0.054688126287421854
77,Right,NASH w/o cirrhosis,762,7497057,DUSP1,34,0.04461942257217848,39,0.052020412809986635
77,Right,NASH w/o cirrhosis,762,7497057,HSPA1A,10,0.013123359580052493,12,0.016006280864611273
77,Right,NASH w/o cirrhosis,762,7497057,HSPA1B,8,0.010498687664041995,8,0.01067085390974085
77,Right,NASH w/o cirrhosis,762,7497057,ACTB,109,0.14304461942257218,125,0.16673209233970077
77,Right,NASH w/o cirrhosis,762,7497057,GAPDH,83,0.1089238845144357,96,0.12805024691689018
77,Right,NASH w/o cirrhosis,762,7497057,B2M,213,0.2795275590551181,273,0.3641428896699065
77,Right,NASH w/o cirrhosis,762,7497057,ALB,760,0.9973753280839895,30359,40.4945567307278
77,Right,NASH w/o cirrhosis,762,7497057,TTR,480,0.6299212598425197,1592,2.123499928038429
77,Right,NASH w/o cirrhosis,762,7497057,APOA1,456,0.5984251968503937,945,1.2604946180881378
77,Right,NASH w/o cirrhosis,762,7497057,KRT7,9,0.011811023622047244,9,0.012004710648458455
77,Right,NASH w/o cirrhosis,762,7497057,KRT19,1,0.0013123359580052493,1,0.0013338567387176062
77,Right,NASH w/o cirrhosis,762,7497057,EPCAM,8,0.010498687664041995,8,0.01067085390974085
77,Right,NASH w/o cirrhosis,762,7497057,SOX4,5,0.006561679790026247,6,0.008003140432305636
77,Right,NASH w/o cirrhosis,762,7497057,KRT23,0,0.0,0,0.0
77,Right,NASH w/o cirrhosis,762,7497057,NCAM1,18,0.023622047244094488,22,0.029344848251787334
77,Right,NASH w/o cirrhosis,762,7497057,MUC1,9,0.011811023622047244,9,0.012004710648458455
77,Right,NASH w/o cirrhosis,762,7497057,BCL2,112,0.14698162729658792,152,0.20274622428507613
78,Right,NAFLD,1121,7417915,CYP2E1,1045,0.9322033898305084,10536,14.203452048183351
78,Right,NAFLD,1121,7417915,CYP1A2,288,0.2569134701159679,748,1.0083696025096
78,Right,NAFLD,1121,7417915,ADH4,1086,0.9687778768956289,11660,15.71870262735553
78,Right,NAFLD,1121,7417915,ADH1B,1052,0.9384478144513827,7926,10.68494314103087
78,Right,NAFLD,1121,7417915,AKR1D1,838,0.7475468331846565,3158,4.257260968884114
78,Right,NAFLD,1121,7417915,SLCO1B3,874,0.7796610169491526,8870,11.957537933502877
78,Right,NAFLD,1121,7417915,GLUL,214,0.19090098126672614,514,0.6929170797993776
78,Right,NAFLD,1121,7417915,CYP3A4,688,0.6137377341659233,3079,4.150762040276816
78,Right,NAFLD,1121,7417915,LGR5,99,0.08831400535236396,159,0.2143459449184845
78,Right,NAFLD,1121,7417915,AXIN2,49,0.043710972346119537,54,0.07279673601005134
78,Right,NAFLD,1121,7417915,PCK1,574,0.512042818911686,1394,1.8792342592224365
78,Right,NAFLD,1121,7417915,ALDOB,953,0.8501338090990187,4542,6.123014351067652
78,Right,NAFLD,1121,7417915,HAL,417,0.3719892952720785,976,1.3157335989964836
78,Right,NAFLD,1121,7417915,ASS1,761,0.6788581623550402,2517,3.3931367506907266
78,Right,NAFLD,1121,7417915,CPS1,1096,0.9776984834968778,11081,14.938159846803313
78,Right,NAFLD,1121,7417915,ARG1,793,0.7074041034790366,1983,2.673257916813552
78,Right,NAFLD,1121,7417915,FOS,0,0.0,0,0.0
78,Right,NAFLD,1121,7417915,JUN,18,0.016057091882247992,18,0.024265578670017114
78,Right,NAFLD,1121,7417915,JUNB,10,0.008920606601248885,10,0.013480877038898397
78,Right,NAFLD,1121,7417915,JUND,42,0.03746654772524532,46,0.06201203437893262
78,Right,NAFLD,1121,7417915,ATF3,28,0.024977698483496878,31,0.04179071882058503
78,Right,NAFLD,1121,7417915,DUSP1,33,0.029438001784121322,35,0.04718306963614439
78,Right,NAFLD,1121,7417915,HSPA1A,12,0.010704727921498661,13,0.017525140150567917
78,Right,NAFLD,1121,7417915,HSPA1B,4,0.003568242640499554,4,0.0053923508155593585
78,Right,NAFLD,1121,7417915,ACTB,40,0.03568242640499554,43,0.05796777126726311
78,Right,NAFLD,1121,7417915,GAPDH,75,0.06690454950936664,79,0.10649892860729733
78,Right,NAFLD,1121,7417915,B2M,135,0.12042818911685994,161,0.2170421203262642
78,Right,NAFLD,1121,7417915,ALB,1121,1.0,32868,44.30894665145125
78,Right,NAFLD,1121,7417915,TTR,753,0.6717216770740411,2285,3.0803804033882836
78,Right,NAFLD,1121,7417915,APOA1,516,0.46030330062444247,808,1.0892548647429905
78,Right,NAFLD,1121,7417915,KRT7,0,0.0,0,0.0
78,Right,NAFLD,1121,7417915,KRT19,1,0.0008920606601248885,1,0.0013480877038898396
78,Right,NAFLD,1121,7417915,EPCAM,8,0.007136485280999108,9,0.012132789335008557
78,Right,NAFLD,1121,7417915,SOX4,2,0.001784121320249777,5,0.006740438519449199
78,Right,NAFLD,1121,7417915,KRT23,0,0.0,0,0.0
78,Right,NAFLD,1121,7417915,NCAM1,7,0.006244424620874219,7,0.009436613927228877
78,Right,NAFLD,1121,7417915,MUC1,4,0.003568242640499554,4,0.0053923508155593585
78,Right,NAFLD,1121,7417915,BCL2,22,0.019625334522747548,24,0.032354104893356155
8,Right,NASH w/o cirrhosis,2876,26575069,CYP2E1,2815,0.9787899860917941,41247,15.520938064168337
8,Right,NASH w/o cirrhosis,2876,26575069,CYP1A2,1629,0.5664116828929068,3955,1.4882369637497461
8,Right,NASH w/o cirrhosis,2876,26575069,ADH4,2845,0.989221140472879,54024,20.328827744530034
8,Right,NASH w/o cirrhosis,2876,26575069,ADH1B,2730,0.9492350486787204,26336,9.910040120686046
8,Right,NASH w/o cirrhosis,2876,26575069,AKR1D1,1993,0.6929763560500696,6954,2.6167382669824866
8,Right,NASH w/o cirrhosis,2876,26575069,SLCO1B3,2683,0.9328929068150209,57443,21.615371911169827
8,Right,NASH w/o cirrhosis,2876,26575069,GLUL,718,0.24965229485396384,1471,0.5535263144566059
8,Right,NASH w/o cirrhosis,2876,26575069,CYP3A4,2239,0.7785118219749653,16000,6.020680510744864
8,Right,NASH w/o cirrhosis,2876,26575069,LGR5,392,0.13630041724617525,864,0.32511674758022263
8,Right,NASH w/o cirrhosis,2876,26575069,AXIN2,232,0.08066759388038942,256,0.09633088817191782
8,Right,NASH w/o cirrhosis,2876,26575069,PCK1,2118,0.7364394993045897,8790,3.30761135559046
8,Right,NASH w/o cirrhosis,2876,26575069,ALDOB,2821,0.9808762169680111,34247,12.886890340717459
8,Right,NASH w/o cirrhosis,2876,26575069,HAL,594,0.20653685674547984,1476,0.5554077771162137
8,Right,NASH w/o cirrhosis,2876,26575069,ASS1,2254,0.7837273991655076,9894,3.723038310831855
8,Right,NASH w/o cirrhosis,2876,26575069,CPS1,2865,0.9961752433936022,83299,31.344791616533527
8,Right,NASH w/o cirrhosis,2876,26575069,ARG1,2260,0.7858136300417247,7017,2.640444696493544
8,Right,NASH w/o cirrhosis,2876,26575069,FOS,2,0.0006954102920723226,2,0.0007525850638431079
8,Right,NASH w/o cirrhosis,2876,26575069,JUN,111,0.03859527121001391,125,0.04703656649019425
8,Right,NASH w/o cirrhosis,2876,26575069,JUNB,55,0.01912378303198887,56,0.021072381787607022
8,Right,NASH w/o cirrhosis,2876,26575069,JUND,172,0.059805285118219746,185,0.0696141184054875
8,Right,NASH w/o cirrhosis,2876,26575069,ATF3,119,0.041376912378303196,140,0.052680954469017556
8,Right,NASH w/o cirrhosis,2876,26575069,DUSP1,235,0.08171070931849791,271,0.10197527615074113
8,Right,NASH w/o cirrhosis,2876,26575069,HSPA1A,54,0.018776077885952713,59,0.022201259383371686
8,Right,NASH w/o cirrhosis,2876,26575069,HSPA1B,16,0.005563282336578581,17,0.0063969730426664175
8,Right,NASH w/o cirrhosis,2876,26575069,ACTB,452,0.1571627260083449,549,0.20658460002493315
8,Right,NASH w/o cirrhosis,2876,26575069,GAPDH,524,0.18219749652294853,645,0.24270868308940233
8,Right,NASH w/o cirrhosis,2876,26575069,B2M,1170,0.40681502086230875,1791,0.6739399246715032
8,Right,NASH w/o cirrhosis,2876,26575069,ALB,2875,0.9996522948539638,132322,49.79178040892387
8,Right,NASH w/o cirrhosis,2876,26575069,TTR,2524,0.8776077885952712,11839,4.454927285419278
8,Right,NASH w/o cirrhosis,2876,26575069,APOA1,2473,0.8598748261474269,10794,4.061701589561253
8,Right,NASH w/o cirrhosis,2876,26575069,KRT7,5,0.0017385257301808068,5,0.00188146265960777
8,Right,NASH w/o cirrhosis,2876,26575069,KRT19,3,0.001043115438108484,3,0.001128877595764662
8,Right,NASH w/o cirrhosis,2876,26575069,EPCAM,15,0.00521557719054242,17,0.0063969730426664175
8,Right,NASH w/o cirrhosis,2876,26575069,SOX4,23,0.007997218358831711,30,0.01128877595764662
8,Right,NASH w/o cirrhosis,2876,26575069,KRT23,0,0.0,0,0.0
8,Right,NASH w/o cirrhosis,2876,26575069,NCAM1,36,0.012517385257301807,36,0.013546531149175943
8,Right,NASH w/o cirrhosis,2876,26575069,MUC1,0,0.0,0,0.0
8,Right,NASH w/o cirrhosis,2876,26575069,BCL2,123,0.042767732962447846,172,0.06472231549050729
83,Right,NASH w/o cirrhosis,225,1040604,CYP2E1,188,0.8355555555555556,1209,11.618252476446372
83,Right,NASH w/o cirrhosis,225,1040604,CYP1A2,27,0.12,49,0.47088037332164784
83,Right,NASH w/o cirrhosis,225,1040604,ADH4,188,0.8355555555555556,1355,13.021283792874138
83,Right,NASH w/o cirrhosis,225,1040604,ADH1B,193,0.8577777777777778,1189,11.426056405702841
83,Right,NASH w/o cirrhosis,225,1040604,AKR1D1,80,0.35555555555555557,192,1.8450822791378854
83,Right,NASH w/o cirrhosis,225,1040604,SLCO1B3,144,0.64,1721,16.538471887480732
83,Right,NASH w/o cirrhosis,225,1040604,GLUL,34,0.1511111111111111,45,0.43244115917294185
83,Right,NASH w/o cirrhosis,225,1040604,CYP3A4,100,0.4444444444444444,457,4.391680216489654
