"","logFC","logCPM","F","PValue","FDR"
"ZNF654",-0.74492501824035,6.31044260770201,15.4523445649917,0.000360423463419641,0.0814610444785929
"MROH6",-2.40125197131967,4.26025732383663,15.1649672458711,0.000364800443451427,0.0814610444785929
"LINC02672",5.15526205010969,2.05282776280755,14.3804229253265,0.000390203869457343,0.0846807362482139
"AC008915.2",1.47934694692757,2.96592671252931,14.7258499743957,0.000390710412870033,0.0846807362482139
"SULT1C2",2.64502457067889,2.64618323774702,14.3615366043983,0.000409026167245388,0.0873656181574279
"SLC35G1",1.68301187810024,3.55380772821262,14.745861193386,0.000429137981159769,0.0893830190834608
"STEAP2-AS1",-1.63147608724378,5.860082944799,15.002157455943,0.000433218000759189,0.0893830190834608
"VAMP5",1.59664510733959,2.64600464958842,14.3303825650353,0.00043666558379761,0.0893830190834608
"SLC17A2",-0.798492364236727,6.29708131374176,14.8570926920017,0.000450346487782942,0.0906458663406689
"EPCAM",2.7300685863168,1.80552596809537,13.7545022665482,0.00045596589274394,0.0906458663406689
"IGHG3",2.79974997626715,2.02930381654889,13.7741264301336,0.000461286468689793,0.0906458663406689
"ABCC4",2.00200755424251,4.85221611091211,14.7970591602417,0.000483134198816256,0.0931100346032377
"SERINC2",0.864294182248681,5.75982189002269,14.6513091161498,0.00048646170881051,0.0931100346032377
"BHLHE40-AS1",1.30793225214539,2.78212079927595,14.0347780029478,0.000498598037353922,0.0942094599297706
"ICAM1",1.83531705781731,3.50229588618313,14.226663786545,0.000516108909334881,0.0962837101997149
"LINC02693",-1.32581160837098,3.58087283415536,14.0666009821021,0.000533988750912077,0.0983740776367774
"EPCAM-DT",1.56185946580825,2.51903613737508,13.6740632420171,0.000555909055845019,0.0991292835693725
"MAGI2-AS3",-0.80519593794811,5.33173549548606,14.2909777658402,0.000556037760896484,0.0991292835693725
"PIK3R3",1.65286142891221,4.05145663493431,14.1887842236437,0.000558266422598583,0.0991292835693725
"CUEDC1",1.10747113552829,4.71151575705624,14.0680020098013,0.000599078752156936,0.105109793443916
"DCDC2",2.64172993071216,4.12768219290524,14.0777905161983,0.000627149257502183,0.108699243804104
"MEIKIN",-2.29292598318876,3.36638451298736,13.438580020477,0.000638772946519464,0.108699243804104
"IGHA1",2.2759629513671,2.82233325475043,13.4630245096322,0.000641663333624444,0.108699243804104
"MPC1",-1.15535765141867,7.41282489696974,13.811729471048,0.000669149273693429,0.109865440601588
"SEMA4D",1.19068206213737,3.88703840564244,13.6203961742467,0.000670965324952197,0.109865440601588
"HKDC1",3.16919845928108,4.27761754451131,13.9424373781643,0.00067807881479863,0.109865440601588
"CCDC73",-0.907188318495425,6.04870752353392,13.7395165067579,0.000690022931354691,0.109865440601588
