"","logFC","logCPM","F","PValue","FDR"
"POU5F1",1.00530396528396,3.3832609589825,10.5312717924915,0.00245143973221485,0.287867645414148
"TAFA2",-0.730347888096406,6.37416117958038,10.5531829585206,0.00245303902398982,0.287867645414148
"AMOTL1",-0.70438619724477,6.13353615889656,10.5427016733991,0.00246418441242831,0.287867645414148
"AC137932.1",-2.87461445761851,0.23142892141357,10.206502400774,0.00247573883943571,0.287867645414148
"FAT1",1.03765060582432,5.69534795075216,10.5178371921914,0.00249070471660647,0.287883953494431
"LINC00992",1.80165302036902,0.351747560537442,10.1878988630652,0.00251327633108984,0.288773963296464
"LINC01473",-0.620316815964703,8.45745600712195,10.453137122219,0.00255804324271048,0.292188727570307
"PVR",0.501972701011891,6.02939008963394,10.4026206563722,0.00261431527813888,0.292707224120144
"WDR62",0.808097120628998,1.50944365166154,10.2304067575134,0.0026185089318602,0.292707224120144
"SLC25A21",-0.869689843934965,4.10319788458965,10.3960061841309,0.00261874497606441,0.292707224120144
"BCAP31",0.668573399079669,3.45580943305658,10.3751735090353,0.00262538686054214,0.292707224120144
"ZDHHC7",0.484368621847695,5.49527839378331,10.3808818620191,0.00263958654612297,0.292707224120144
"MCTP2",1.30291877271532,5.12148636764125,10.3620603266638,0.00266043684646641,0.292707224120144
"TNC",-2.1320616306033,2.2328119331595,10.2328876844682,0.00268584827898544,0.292707224120144
"A2M",1.39935974213174,8.9232660843461,10.3282954156046,0.00269662568396933,0.292707224120144
"FGF21",1.71377051702969,1.14797059393747,10.0964509339507,0.00269824869283684,0.292707224120144
"ACHE",2.23397910689877,1.06065216710758,10.0395905977082,0.00275156915021668,0.295726400652618
"AMMECR1",-1.54467874979883,6.6285133504965,10.2759444782786,0.00275756294779278,0.295726400652618
"LIPH",1.3213798717203,1.29713754473291,10.0744773590594,0.00278089986982125,0.295726400652618
"AL590652.1",1.81540448970482,2.34443280202269,10.1043178233498,0.00279816134263105,0.295726400652618
"CCDC73",-0.636834491256824,6.11259302682502,10.2234936864055,0.00282011299903982,0.295726400652618
"SLC17A2",-0.591376745309062,6.3243441438302,10.2144227592491,0.00283070393750114,0.295726400652618
"PCYT1B",1.49381953000579,0.0847739520059537,9.88399428759066,0.00285139698021404,0.295726400652618
"RCBTB2",-0.549898727589784,3.71340230274678,10.1887236174814,0.00285498607967165,0.295726400652618
"LZTFL1",-0.616959185899224,4.03268186142984,10.1823550511308,0.00286870041600613,0.295726400652618
"PRRG3",1.88647123027097,1.30968284873478,9.96106099037547,0.00287837520462173,0.295726400652618
"MIF",2.1429765893538,3.13599684993093,10.0759611321242,0.00296955827486581,0.300890552236083
"SNRPN",0.900547192688872,2.50570734798093,10.0161087604302,0.0029730962815482,0.300890552236083
"CPNE3",-0.488213796131109,5.04370471572616,10.0808073968474,0.00299931378029049,0.300890552236083
"NDUFB7",0.831946981622173,3.42919479601948,10.0609690974276,0.00300332111536828,0.300890552236083
"SLC25A51",0.493771181570404,4.21294868496129,10.0737774675631,0.00300611634224946,0.300890552236083
"TRPM1",-3.03204424308524,2.35026924237027,9.84443084160085,0.00308001839223438,0.305322512426627
"RDH13",0.688132372685569,4.01741923133802,10.0049118985385,0.00309182817185626,0.305322512426627
"PCMTD1",-0.502960646694547,6.64703381051217,10.0026764608945,0.00309756591554462,0.305322512426627
"BRI3BP",0.587140942980008,4.13907305322663,9.95797120655596,0.00315803510466437,0.309710735668549
"ENPP3",-1.31365661906517,4.17091532244079,9.87439158096265,0.00327186944300027,0.319262114794871
"LINC02211",-5.25164564773695,2.02207740406588,9.55052477154861,0.00335397211832556,0.324350965199726
"FSTL4",1.6628032884216,0.408851598529229,9.55175044360414,0.00336433942680317,0.324350965199726
"IL1RL2",-0.963833782713979,3.78800306237329,9.79902437882806,0.00337598291085555,0.324350965199726
"AC016074.2",-1.14256538920926,5.70012810885313,9.79250325683165,0.00339083561311899,0.324350965199726
"LIX1L",-0.611283225747135,3.76831219961135,9.76436799097483,0.00342529283394218,0.326040863968085
"GNPTG",0.479516094309559,5.03414013378632,9.75042256270233,0.00345510538734307,0.327274323958185
"TSPYL1",0.747402511132374,2.85891753417071,9.69286223511087,0.00348565090314163,0.328564899209729
"MND1",1.23527394355852,1.3355694589581,9.51563795378065,0.00355571731220754,0.330752193291165
"MICALL2",1.04641125743918,3.91000118443053,9.66913681410063,0.00357037827974268,0.330752193291165
"Z93403.1",1.46551574873206,0.634646945172907,9.4423678435879,0.00357521457906456,0.330752193291165
"FAM169A",1.13947308256108,3.96457679735629,9.66455638814128,0.00357698839175737,0.330752193291165
