"","logFC.F1...F0","logFC.F2...F0","logFC.F3...F0","logFC.F4...F0","logCPM","F","PValue","FDR"
"C12orf4",0.0929651905671278,0.048554526087249,0.168940787544308,-0.0550974805396326,4.6953197984525,0.677490850766866,0.61184738922122,0.821959175757046
"AC013564.1",0.0258152363634438,-0.282123732862459,-0.486413363650419,0.0528731846878416,1.00040941130904,0.676403458456952,0.611907162588934,0.821959175757046
"CCNC",0.027630215205043,0.0951014868828132,0.0582620123414822,-0.199828725894997,5.60529027825392,0.677385334126579,0.611912218412415,0.821959175757046
"AC119424.1",0.0760114892838975,-0.331015414943425,0.130742023706663,-0.0151417283212898,1.54151563461559,0.676670814519334,0.611914237493948,0.821959175757046
"ZNF785",-0.0986744080798489,-0.120923045525901,-0.204802617773304,0.0194875628598519,4.61294712262821,0.677198918188144,0.612043708562252,0.822080559797818
"PIAS2",0.187223451510329,0.0352148350483733,0.12455875642552,-0.0061582323660087,6.05146321212973,0.677121417887442,0.612087317763374,0.822086608358143
"PHKA1",0.312322781320791,0.180393853350429,0.231811983078543,-0.141840558864919,3.62525149732288,0.676834328372605,0.612261311416346,0.822095685058095
"FITM2",-0.196178747141754,-0.241259478628627,-0.013057104095552,-0.0597792318042195,3.85325741279421,0.676728440097418,0.612341158265139,0.822095685058095
"CCDC60",0.400724694820732,0.0776878707536678,0.643351959459984,-0.109312167873442,1.98085224691588,0.676223643290348,0.612353899892597,0.822095685058095
"PRXL2C",0.537002147361676,0.595933147277301,0.513504957055843,0.631864381772223,1.83201027152275,0.676092122827605,0.612358202260272,0.822095685058095
"ZNF445",-0.110382818667245,-0.199950168343619,-0.184780191450454,-0.0692836241499793,5.30680935705687,0.67668993079618,0.612381817201133,0.822095685058095
"PTK2B",-0.265621365121904,-0.207166257983989,-0.116259943914502,-0.141354417787312,6.64507318682494,0.676667434196968,0.61239044312695,0.822095685058095
"ATP5MD",0.0490747716916926,0.228870830405454,0.269462093732926,0.266434432052048,4.14949090928329,0.676520361102301,0.612495970565652,0.822095685058095
"AC015468.1",-0.468840325080297,-1.09204202299569,-1.1323329113699,-0.750822513594932,-0.0705146615739256,0.674720352768297,0.612505121839321,0.822095685058095
"SNRPD1",-0.365077131364043,-0.275041611365131,-0.2945187766562,-0.293338424105336,3.81453746715203,0.676469266146404,0.612516751355262,0.822095685058095
"DIO2",1.53247773384482,1.18555695356871,1.39769953002734,1.6163667383019,0.568339344207225,0.675074723134366,0.612600517794164,0.822095685058095
"TNS3",-0.127641860982468,-0.186868559573002,0.0361123810029122,-0.127659313106724,8.93459318680759,0.676347284254596,0.612604399607021,0.822095685058095
"ERICH6-AS1",-0.371699636147113,-0.59883947779401,-0.442578647433191,-0.734231269932339,1.49485625877171,0.675561433184675,0.612612175148369,0.822095685058095
"IRF2",-0.172067846520624,-0.303541092427821,-0.246920278370578,-0.289963476409644,6.97031098913078,0.676258127241614,0.612664908624673,0.822095685058095
"KDM3B",-0.0958589839148915,-0.184780506413864,-0.186540918262728,-0.135035554473945,6.64768753219378,0.676246225612913,0.612673324989929,0.822095685058095
"MYOSLID",-0.316109711310896,-0.184567910482803,0.017598290139085,-0.684831988350356,0.608512266683422,0.674973238466915,0.612680672524269,0.822095685058095
"CD164",0.321612778540517,0.241446427075311,0.191646548320052,0.0865431714986813,4.88305993735674,0.67616551992596,0.612736711194423,0.822118403288815
"PLS3-AS1",0.13013002911394,-0.026400650919457,-0.10338419064664,-0.240596769631778,3.67383500382073,0.675880609945915,0.612903753154423,0.822154324426192
"DIXDC1",0.26368564875662,0.272831148828267,0.206756550155574,0.0710949746040784,6.76034346117756,0.675899321508774,0.612906076748611,0.822154324426192
"SUB1",0.297434620611808,0.189079643414694,0.111394769484429,0.157656498590813,4.97925025994332,0.675886874838902,0.612923419515688,0.822154324426192
"ART4",0.313233645624013,0.152277582886538,0.36348338179767,0.0478941628984817,6.32696499740737,0.675822633159298,0.612958459616418,0.822154324426192
"PFDN1",0.325282606190326,0.246200922652125,0.357242752334235,0.232558316042979,5.44132542877205,0.675828193582742,0.612959029908273,0.822154324426192
"SLC23A1",-0.209448533563099,0.0297900008817242,-0.117202876501867,-0.0875576704129708,4.91389700841953,0.675727683147616,0.613030890823655,0.822171104396965
"CDK7",0.150173730814979,0.0208336646519455,0.0965879272519364,0.189477464229098,4.8995846799954,0.675686516066122,0.613058157198008,0.822171104396965
"EPC1",0.135612529880668,-0.0105237637675826,-0.00788846915167414,-0.0620734456481159,7.67226189564616,0.675565125439762,0.61312998982648,0.822171104396965
"AC010889.1",0.142780286636556,-0.342447727996107,-0.886238510613386,-0.398409732444971,-0.207444719973034,0.673588707133915,0.613154254152564,0.822171104396965
"ARMC12",-0.722506202351731,-0.74621940818858,-0.642989192535002,-1.4960433679439,0.300497714248437,0.673899800998483,0.613167090416498,0.822171104396965
"FALEC",-0.511142741406503,-0.200947014967532,-0.516442309327426,-0.0313513240608239,0.928513887583645,0.67408068477927,0.613433873561511,0.822406872505044
"VPS37C",0.0203320683975404,-0.0940638212767551,0.125421453213331,0.0853723299631493,4.13943721171794,0.674876936528075,0.613595842882497,0.822406872505044
"YAE1",-0.13238671426312,-0.0351537520097322,0.0692199226356652,-0.102041195323066,4.01577064440103,0.674859071625393,0.613608139288152,0.822406872505044
"SYNGR2",-0.0944413579797031,-0.0277730069865245,-0.378630662831493,0.0927145814459741,3.07163359083824,0.674643923011339,0.613640702312847,0.822406872505044
"AC005786.3",-0.804223466768571,-0.395356604978528,-0.667818805752087,-0.435284728233946,4.5374784347581,0.674771004240838,0.613675245090603,0.822406872505044
"MIR548XHG",-0.429133283994149,-1.14826501844593,-0.572223875610906,-0.852430761133582,-0.338210076093088,0.672595982785778,0.613736850532715,0.822406872505044
"BRINP2",0.478482884905606,0.0254084212102564,0.692788480221634,0.487472436599196,-0.238836284964945,0.672775040463292,0.613741730807142,0.822406872505044
"CERK",0.433701067904702,0.423282083000918,0.250790402187235,0.329889782839539,5.84247290486743,0.674619504733555,0.613768831579833,0.822406872505044
"STAG2",-0.00652924971725089,-0.0471607316871686,-0.146755285074112,-0.0445528434846879,7.00705417459967,0.674539736792836,0.613819488983499,0.822406872505044
"ANKRD65",-2.05650611862212,-0.503264686580136,-1.18208149659583,-1.04150231623486,-0.854836416854121,0.672098305957785,0.613820843361589,0.822406872505044
"TEPSIN",-0.119751309501554,0.0127371944004662,-0.402749136566299,-0.161745645658655,3.91024349701836,0.674461604086041,0.613865214067351,0.822406872505044
"AC008462.1",-0.254933592670461,-0.152684162807048,0.00706448881725193,-0.319522299428101,2.11184607914875,0.673918017375865,0.613935192292867,0.822406872505044
"SLC38A2",0.415414273513487,0.214789891893777,0.193049057455586,0.261757795601391,5.99766697144129,0.674352184182643,0.613947972955384,0.822406872505044
"SPCS3",-0.172307330536372,-0.324635832455853,-0.316149732500803,-0.428230532997097,4.68027548096967,0.674354323203144,0.61395415225032,0.822406872505044
"FKBP1C",-2.41217915818157,-1.14446271642137,-1.15202490805815,0.153900160954423,-1.59658558652751,0.672705004636602,0.614053667660568,0.822406872505044
"AL121583.1",0.869971946263973,0.59342630051967,0.522264660575085,1.08907720883707,-0.00503475409552752,0.672551343155358,0.614055829023694,0.822406872505044
"RAMP2-AS1",0.820548477133189,0.807040631040469,0.860820373025286,0.549184772613978,1.51138108729996,0.673427534788785,0.614060847301717,0.822406872505044
"SLC27A1",-0.305319157229651,-0.137216649178704,-0.271170390835128,-0.0419038690395344,4.37509168213534,0.674181380406979,0.614069770006359,0.822406872505044
"TMEM237",0.151221934126329,0.301353785790969,0.233900520650051,-0.299315518854994,1.12306260341556,0.673167632075932,0.614086227652539,0.822406872505044
"LSM6",-0.0106836791810477,-0.166818845899732,-0.150939450150556,-0.372650048317765,3.34930053836603,0.673816492716349,0.614262685129632,0.822590786520265
"AC025244.1",-1.07053394240577,-0.943039819677333,-0.50342129240021,-0.495731589334696,-0.494940697996858,0.671557896274743,0.614361800803984,0.822671111312908
"AC079447.1",-0.191001243888377,-0.118793706751681,-0.103813649974846,-0.378226454161877,5.77159435432888,0.673540497032804,0.614494492651217,0.822796383726999
"YLPM1",-0.0609380547695216,-0.136819123595393,-0.0211252834502268,-0.0348919945031159,6.43851783279863,0.673379783344645,0.614600388511025,0.822880815747265
"AL355490.2",1.27367500614779,1.33366191288816,1.34847643140967,1.54282677799657,-0.090838821016771,0.671627252675135,0.614635837164093,0.822880815747265
"NPTXR",0.668681259812946,0.0299302371756853,1.2127118347016,-0.448770380749992,0.732307235399493,0.671475290667782,0.614899390791392,0.823136767723615
"AC007448.4",0.143276671440018,0.126519698110681,-0.241120581185582,0.232401753879989,1.61501477433639,0.672095093776515,0.614940604349121,0.823136767723615
"SV2C",0.166072719270331,0.38978546700603,0.0744521554418287,0.717425864169853,1.12441681464283,0.671887745633629,0.614970314312965,0.823136767723615
"PCDH19",0.720567754340738,0.423059271369111,0.366806997420478,0.871065628207415,0.455842502120564,0.671517942318487,0.614983639704457,0.823136767723615
"RUFY3",-0.0420233485133696,-0.0939460793589463,-0.0624007029416245,-0.236684036298156,7.48160618494893,0.672441171026117,0.615230803750426,0.82341516243977
"CTSO",0.132138596484825,0.0292272175477126,0.237321011886663,0.0469605005901228,5.34883263982712,0.672197740561593,0.615400939300911,0.823590434554606
"CBFA2T2",-0.189677930663342,-0.24226674741941,-0.236146256315927,-0.132481846539712,7.70016695347963,0.671985522702302,0.615537469961522,0.823706420558441
"UQCRB",0.0570620024830227,0.394152734504228,0.235754538140642,0.400882501050289,2.83440296807998,0.671784462205273,0.615565972170731,0.823706420558441
"PLIN5",-0.432221002654785,-0.331233091671124,-0.548796758786673,-0.428563304748351,9.15862413706764,0.671875214611172,0.61561151561621,0.82371493102183
"CBLB",0.249659495968291,0.173023586083142,0.26383163930054,-0.0118443166856715,6.98854275042539,0.671584826157622,0.615807635251407,0.82385230149815
"PLAC1",-0.643638592487614,-0.564549226463188,-0.364442502216238,-0.0217806313953585,0.457780231818073,0.670249586084171,0.615871057695125,0.82385230149815
"AC005180.1",-0.73893515160624,-0.313155215657293,-0.180839634356781,-1.11617597757859,0.780480483944204,0.670299396121566,0.615871654929891,0.82385230149815
"AL358072.1",1.13763796810934,1.09493960772087,0.960372593758869,1.19868160251752,0.517300186377534,0.670163921351718,0.61589473479802,0.82385230149815
"TSNAX",0.115975249280483,0.0238176624763222,0.000924284435797513,-0.16416278188297,5.02080403714953,0.671445229705412,0.615910130831744,0.82385230149815
"AC104211.2",1.44690234212489,1.7200259576492,0.814211699415946,1.60828010107988,-0.858847894783438,0.669073308620827,0.615953148380031,0.823857420961062
"HDAC4",-0.228226220610315,-0.37027380165522,-0.274904707651819,-0.0991441619883891,7.19136884784519,0.671234448890289,0.616043518805343,0.823925871760143
"BMPR1B",0.0851277337259359,-0.356105352035327,-0.132477103670436,0.200288695792338,1.76796321660786,0.670471289061659,0.616111718617481,0.823961117895585
"ARFGEF1",0.0748016128122328,-0.0141135288624798,-0.0187133992292259,-0.134373470079153,7.48468045727277,0.67107538513216,0.616150446852433,0.823961117895585
"ZSWIM1",-0.332360965371362,0.0036198850010289,-0.269158359539624,-0.0831974681266742,1.48116439415798,0.670221374585466,0.616187457636595,0.823961117895585
"ANKRD39",0.146697180632517,0.0974784003984688,0.0650605624641698,-0.246677303678581,2.93806105934687,0.670741817411039,0.61628980334849,0.823994885409958
"AC079760.2",1.17240034240542,0.853063088259086,1.16290879915203,0.772693102632086,0.899492268201999,0.669828714284143,0.616321374781773,0.823994885409958
"ZDHHC3",0.276942309739216,0.173037717420427,0.237193639513597,0.316863269929741,4.86508673074113,0.670822708954847,0.616330300551146,0.823994885409958
"AC114321.1",0.411813010380893,1.07352359407426,0.583945960595076,0.167087970187793,-0.482324425259302,0.668625766386505,0.616372298968738,0.823998630773978
"LY86-AS1",0.467186071479221,0.112133229476305,0.464592761356154,-0.191338231881649,2.37547716754759,0.670224512404373,0.616481882218074,0.824039964537962
"BRWD1",0.0792358516673708,-0.0893712342879544,-0.0647862400517825,-0.0605021518189357,7.99092152396975,0.670547182438326,0.616506138005127,0.824039964537962
"AC008667.1",-0.536278838379387,-0.506504728799597,-0.482745212877406,-0.177233023082096,3.66999931585243,0.6703976948533,0.61658758696419,0.824039964537962
"AL445250.1",0.608512319190691,0.222135522027624,0.663549190530178,0.21128269578217,1.09338134027532,0.669501520746244,0.61659862316508,0.824039964537962
"GAS5",-0.0997591849909637,0.107903514729797,0.113037618875716,0.213396283977129,4.94163771537253,0.670423487270513,0.616599212357632,0.824039964537962
"KCTD1",0.262308982071983,0.368984351212938,0.449298213819702,0.390634399488642,4.76943875488089,0.670275882134386,0.616699064918033,0.824042589373339
"FBXO39",0.178012148228273,0.702715877488591,0.482521346631532,0.521785026783994,1.5916829149655,0.669518238595141,0.616713029643479,0.824042589373339
"NUCB2",-0.701608502765578,-0.734613140462802,-0.58181079115632,-0.417618265881327,5.40358410258207,0.670241390083936,0.616718773599597,0.824042589373339
"SHOX",-0.856021332769329,-0.979874393516946,-1.04370929122569,-0.234719440638948,-0.555778875247734,0.667941790215943,0.616849943054724,0.824115881484085
"PGBD4",-0.0547396747851385,-0.140515910705862,-0.0441581658719217,0.225383834801168,2.68953208822881,0.669793082850039,0.616852030974792,0.824115881484085
"CASC1",-0.553853500379125,-0.578776967218664,-0.79859109969332,-0.900431836854373,1.22752132182489,0.668930842551838,0.616987110259655,0.824243964913476
"PLEKHF2",0.214231349378408,-0.0236882186582515,0.116415228429227,-0.0561161747427309,3.51026956690136,0.669625436314214,0.617099896471489,0.824342252247801
"GATA3",0.393500660252012,0.476917231834649,-0.344929984669385,0.655611987594832,-0.203452708161396,0.667674826135615,0.617198263878611,0.824382167239535
"SORD",-0.255023251150166,-0.351417138886545,-0.306890664504036,-0.383986853041511,8.04783706561298,0.669462005402283,0.617237562040966,0.824382167239535
"DNMBP-AS1",0.36799905160873,0.62403435546755,0.550462701233175,0.148598601662767,4.03237571134807,0.669460309693222,0.617247422336138,0.824382167239535
"PAWR",0.328800806793967,0.248800443850974,0.315206765927638,0.298118731736905,7.70488198567781,0.669294629388096,0.617350510447019,0.824419903822052
"HCG20",-0.124259522615336,0.223389868755963,0.103276104648455,0.740334315105688,0.0139240625766177,0.66777316617555,0.617354111215239,0.824419903822052
"CDK5RAP3",-0.334756751000391,-0.116288374696203,-0.538873494899262,-0.177925369898408,6.23484722455555,0.669173344692556,0.617434252851115,0.82444631288914
"PAK4",-0.189985148544436,-0.3049610923355,-0.220083751008348,-0.174972183989469,5.93279775004638,0.669148111780592,0.617452323762088,0.82444631288914
"MACF1",-0.116452047668391,-0.151005736222833,-0.197380812529408,-0.0907516725565719,9.13016778682977,0.669049809477399,0.617515406327178,0.824478175408697
"LINC01843",0.264875329837915,0.416606610223819,0.0872291629272881,0.116452734931655,3.24932705052004,0.668767798528905,0.617664574116265,0.824624963614385
"ZSWIM5",0.17986898747746,-0.188663561572509,-0.0631377639078113,-0.187340160827879,5.06630257435666,0.668580842656504,0.617840438122847,0.824791164442408
"GATA6-AS1",-0.394102146518757,-0.427797333795045,-0.499336625115847,-0.157086066136528,4.09423160159042,0.668471998936713,0.617906747880575,0.824791164442408
"TSR1",-0.104789278583087,-0.0222337458453467,-0.18618384718266,-0.185450740386998,4.03440678303935,0.668474878202284,0.617906766663661,0.824791164442408
"ITGA8",0.541303279593842,0.561713628196496,0.726525322278756,0.875913964501187,0.92187003718237,0.667368574309157,0.617997889695484,0.824844914741842
"TWISTNB",0.555779841917399,0.536550766261518,0.544738549855866,0.385015797179392,2.16713653159146,0.667849252867493,0.618059352493958,0.824844914741842
"NT5C3A",0.0612310576311271,-0.0182894001437462,-0.0491588146196327,-0.17041476363476,6.01850021918654,0.668239304000742,0.618064746314028,0.824844914741842
"AC019163.1",-0.373571098592745,-0.36786539832819,-0.371451173783041,-0.739746466838263,1.7168748618962,0.667418652857516,0.61818288800376,0.824929753028576
"LINC01252",-0.504307446434297,-0.0843133643931826,-0.0663025192376071,0.00680671455709414,5.25588516089229,0.668014209505541,0.618221089882199,0.824929753028576
"LRCH3",0.0398030617748527,-0.121998291793027,-0.0244131792184679,-0.0828675203396698,7.04882997565909,0.667967579150125,0.618246040289469,0.824929753028576
"TEX2",-0.357900841608063,-0.314091791259293,-0.140617562639892,-0.214081395117318,6.21682854740145,0.667862920745668,0.618318044324813,0.824973465841344
"INTS4",-0.112285595273964,-0.182978519267082,-0.0496947570660148,-0.0831209679798376,5.60954672532535,0.667758914181931,0.618391095505506,0.825018570141319
"LINC01951",-0.98107562920893,-0.599316438520035,-0.194172995645442,-0.0410364910206504,-0.555055238655204,0.665343023269044,0.618573483608055,0.825209529915505
"EIF2AK1",-0.153621480892529,-0.213440456458067,-0.18823992710933,-0.0794618717138646,5.71131538068481,0.667402798055305,0.618630936146945,0.825233805424271
"HAAO",-0.217747824009469,-0.329020227675452,-0.313715458888112,-0.49599947860717,7.70090598107408,0.666950348238699,0.61893232551369,0.825583461100811
"FAM168A",-0.0362294671677308,-0.21811655447598,-0.0809361519938756,-0.0701007926009871,7.19266543769251,0.666736519520759,0.619076971426159,0.825723817591449
"LINC02147",0.719290924313463,0.403659404273128,0.96805389460529,0.734143209928611,0.850098225246237,0.665687178570503,0.61911910448236,0.825723817591449
"AC093425.1",-0.43967190905159,-0.723077206113113,-0.431223887774993,-0.325258947768729,0.682009305874573,0.665515938099819,0.619185026014674,0.825723817591449
"ANXA6",0.00289500609814541,-0.218256916820243,-0.353948294577286,-0.130255608332156,6.07969231718823,0.666525020983942,0.619221994714926,0.825723817591449
"CLASP2",0.0529007618158682,-0.0660721534479228,0.014211746624225,-0.130480946490493,7.01243083963318,0.666414487387006,0.61929454715381,0.825723817591449
"AL161740.1",0.10523742317083,0.084562659204225,0.177878057001975,-0.222556594369991,4.73547685836077,0.666382718704782,0.619325417030859,0.825723817591449
"ZNF337-AS1",-0.236030799477227,-0.215572256877374,-0.16158072529832,-0.301309113426282,6.33043388849236,0.666325030510125,0.619355980186191,0.825723817591449
"ZNF146",-0.20616274004583,-0.152070275543621,-0.235547167196802,-0.108943935772834,6.12059136409236,0.666236665698685,0.619416359996341,0.825723817591449
"AL035252.3",-0.0382832106682835,-0.339056550401401,-0.0412197659257227,0.464559747439168,-0.0406969199746038,0.664654564969527,0.619459073172115,0.825723817591449
"AC093849.4",0.14323216749662,-0.075480807100919,0.15158890510407,0.145989143800061,2.7767897103015,0.665839231911676,0.619547561068821,0.825723817591449
"LINC00377",-0.890358271472527,-1.11480302085093,-0.81847991092377,-1.05945575236011,-0.0479865418927987,0.664458837404846,0.619547846190439,0.825723817591449
"AC048341.2",-0.0337266173231148,-0.46914188946896,-0.328777561322713,-0.0613913987113162,0.313078527445953,0.664724838638742,0.619556584713796,0.825723817591449
"MEX3C",-0.0175106620646413,0.199945857809514,0.144267664712212,0.0844072937566672,3.10332990222479,0.66590442044429,0.619578500821589,0.825723817591449
"JKAMP",0.153911616747008,0.171113485251532,0.0499166499319353,-0.0692387215597557,4.56150460994359,0.665980384239244,0.619597876497876,0.825723817591449
"ARL17B",-0.712126808934377,-0.521279361566784,-0.238464231719473,-1.3439764179971,5.95222542038017,0.665874121932618,0.619661721262118,0.825723817591449
"MORN2",0.334083511472779,0.179185958307087,0.250532243682691,-0.258918708599911,1.18059041290808,0.664993465393836,0.619666014000699,0.825723817591449
"B3GALT5",0.648898159437665,0.400966329290238,-0.00988935737841958,0.931224323298931,-0.345415645796632,0.663823663610637,0.619779045197736,0.825822088365773
"NAT8",0.921824057555267,1.03156196557038,0.657105820833442,0.450637631731436,2.04911263104625,0.664895267178511,0.620029421734283,0.826064075701287
"ZNF200",-0.227872390732515,-0.315000990310423,-0.164640582722295,0.0155643210004475,3.03960119304173,0.665175345031118,0.620039247002693,0.826064075701287
"SUPT5H",-0.380310381698267,-0.123480197958413,-0.43622180628436,-0.29502093199085,6.83113963677609,0.665182895050482,0.620126854878166,0.826100452658197
"HMGN1",0.126957310059787,0.358367582941758,0.0903539315633883,0.256816369087051,4.34846549244795,0.66516961488971,0.620145145247788,0.826100452658197
"AL357153.2",-0.0124322438295349,0.0632890530488964,0.0320837679801069,-0.23496180827277,5.8201047397558,0.66497703932644,0.62026847427429,0.826207440334402
"PRRT1B",0.0218319031413356,-0.141889342972938,-0.330284958449279,-0.611174514352935,1.71586643613153,0.664278318636743,0.620304063875838,0.826207440334402
"TFPT",0.0747642963599219,0.347810266474372,0.252644750159744,-0.0620028221992993,2.95446896754905,0.664740879975798,0.620355473204277,0.826223565490389
"ZC3H12D",-0.306808594101065,-0.160194474163022,-0.520293795176707,-0.427479039740418,0.804745813062563,0.663407159973456,0.620608135532882,0.826507711445818
"DDIT3",-0.180869590066574,-0.257335472859476,-0.453146504198137,-0.198653263692305,3.83015464032586,0.664379465075777,0.620660518388055,0.8265251119697
"APBA1",-0.0868331543297068,0.111381998882703,0.0672716061783743,-0.216547185772751,8.14271595345736,0.664170818980127,0.620810396258907,0.826672334842259
"EPOR",-0.0670982390442309,0.135770136665373,-0.194726957971471,0.120654592974451,3.77916860133031,0.664079122207546,0.620862754289236,0.826675247845959
"VKORC1",0.475614132932032,0.364308067507116,0.200722375985517,0.164855816006305,4.59024433732637,0.664066500376619,0.620891232434585,0.826675247845959
"C3orf33",-0.310534564533286,-0.251527877781484,-0.104663263446506,-0.270039102425386,3.27809854176187,0.663794012944949,0.621018725951665,0.826781944326563
"AC060765.2",-0.287315678078744,-0.0637460472160956,0.102612297263709,0.382105044829773,2.53135737613066,0.66331956091203,0.621187708220216,0.826781944326563
"AC005550.2",-0.0225158748046882,0.256784573211629,0.0911625756428415,-1.05820283770957,1.26678059830426,0.662486212077944,0.621318704669394,0.826781944326563
"NOP16",-0.549817683033737,-0.293930278823263,-0.51065047023507,-0.321431845497294,2.19693402561627,0.662986523041418,0.621322778750823,0.826781944326563
"FMC1",0.133941696086058,0.209674822590875,0.0629197550352764,-0.318240537060022,2.45454605493771,0.663088546036944,0.621365885314141,0.826781944326563
"CTSF",-0.098573041309864,0.20450356984308,-0.0851234053921793,0.172700383605048,2.97795313024033,0.663215675459489,0.621369314587441,0.826781944326563
"BOK",0.0950673134770398,0.231909344536002,0.315257612001937,0.453093233924394,5.55499575992429,0.663323122433392,0.621388594823197,0.826781944326563
"BTK",1.29452949705789,1.512847724112,1.00163798553594,1.61204626135211,-0.393368593341598,0.661351130884545,0.621436166644555,0.826781944326563
"LINC00433",0.73153598524933,-0.148871674838892,0.572900575049032,-0.401351405457959,-0.734159976894204,0.661017955587373,0.621456629423614,0.826781944326563
"THNSL2",-0.578038504503278,-0.825278963125498,-0.745804795353839,-0.413609845462132,5.41758713855618,0.663178960379542,0.621488178115647,0.826781944326563
"MT1F",0.0458769094918582,-0.519744033889142,-0.574493293520488,-0.392596566686734,3.83676464207846,0.663099296471926,0.621517197910723,0.826781944326563
"NOC4L",-0.830002253929138,-0.647457720903256,-0.873033702310394,-0.476185318428523,2.62402795252082,0.662764942220228,0.621546461265156,0.826781944326563
"LINC00899",0.131736728039065,-0.00303567282102635,-0.132790131050212,0.259083738054206,1.75190873814581,0.66241228163407,0.62158095279325,0.826781944326563
"ANKRD13A",-0.0565467352032393,-0.17238376820774,-0.189169933665461,-0.0928483427602506,5.11950385266199,0.66300601909151,0.6216065487052,0.826781944326563
"MRPS22",-0.150003652271402,0.0982791870733532,0.0851443615710264,0.148768012234151,3.92627005745543,0.662992113896728,0.621609540705955,0.826781944326563
"SLC35F5",0.144238272307084,-0.00520545917755387,0.000803887517715344,-0.0477213504885847,5.83784142751123,0.662976554589298,0.621621631731273,0.826781944326563
"PRR5",-0.459350271403283,-0.280790257755608,-0.515450894239309,-0.449040987520284,5.54218537915587,0.662895750558579,0.621678434018926,0.826781944326563
"ZNF75A",-0.0486765286302103,-0.117549966726119,-0.0332480352044384,-0.233459431259067,5.51442448950804,0.662893935483915,0.62167929759157,0.826781944326563
"RBM3",-0.481167920531433,-0.148715658691354,-0.362711189373947,-0.258332914086457,5.44178292996974,0.662447948476725,0.621981953551236,0.827132124718755
"CBR1",0.186030902102987,0.43177447842705,0.280462538931081,0.251746193501269,4.69521346386437,0.662371389372982,0.622038361847868,0.827154813256113
"STX6",0.13814580397158,0.163853503189019,0.0858072549264316,-0.0266383884033026,4.66734955680775,0.662279491610672,0.622100302012762,0.827176990790854
"SELENOT",-0.106558624268741,-0.1484665743736,-0.197392542572494,-0.293547130984663,4.35105193551433,0.66222790357983,0.622133736152326,0.827176990790854
"TGFBRAP1",0.1060406056255,0.00564593157952955,-0.030589019196697,0.102830593111604,4.16699800354655,0.662144505742498,0.622186334917531,0.827194607427038
"IL1RAPL2",-0.403229702633276,-0.434564697591716,-0.0429253336494339,-0.389507408223654,9.42828630269783,0.662048246867821,0.622246573099817,0.827222377771729
"AC004895.1",0.325530552016725,0.502611951690979,0.399670492678053,0.780247544346949,1.28320767064498,0.661155296680563,0.622309234575389,0.827253365956989
"AC009318.2",1.250306961975,0.713247173816658,1.09496018867029,0.665832976767179,-0.265402209061347,0.65999591127121,0.622390072925586,0.827261663254031
"LINC02068",0.332306262257039,0.192677790537092,0.579236770237398,0.318196213556537,4.78401585128448,0.661842924480793,0.622394180669097,0.827261663254031
"USB1",-0.145205885033977,-0.0848374638800815,-0.263654406369629,-0.0515182149000899,3.50653949751069,0.661524524207772,0.622575497476356,0.827428902641403
"ANGPTL4",0.751865973645455,0.768530493365624,0.977160635800314,0.595405310202218,5.77745838145544,0.661514964445866,0.622611129555016,0.827428902641403
"SPTY2D1",-0.043629681939986,-0.0516449017431934,-0.0774804854711531,-0.268366453681297,3.79131092517231,0.661462118752188,0.622638084429852,0.827428902641403
"SEPTIN3",-0.102178199426652,0.201627388568124,0.296945121323313,0.955758560185221,-0.496242314579569,0.659341364652662,0.622745278112106,0.827519041496378
"AC036214.2",0.837934505736264,0.645684415630112,0.911414357290409,0.97866120116577,0.628787775236212,0.660173999651544,0.622804390530187,0.827545281444005
"KAT2A",-0.0654369997711234,-0.13518772968184,-0.466556943367169,-0.136577022550673,5.16481683808485,0.661055539457848,0.622927669706634,0.827656773642577
"SEZ6",0.384597607720795,0.535597299012357,0.527369527485805,-0.018168530271757,1.10369537870525,0.659968572564996,0.623062104168743,0.827783072352608
"BBS1",0.338664355828389,0.363162886151562,0.277273535524985,0.298657758245316,3.95453097007758,0.660713000542388,0.623153102391544,0.827851650560859
"HES2",-0.947135555590867,-0.426239111219992,-0.668882194010893,-0.566766180983832,-0.0166149846920043,0.659030624151867,0.623266628560497,0.827881812029463
"AC012184.4",0.123582638307028,0.348582135627321,0.274103407185739,-0.0619737456162998,3.07818911263144,0.660437044818158,0.623275031839883,0.827881812029463
"MYSM1",0.129530024875069,0.0542539180499465,0.0373511270650731,-0.071245946115513,6.07259000378688,0.660429020389858,0.623345683958791,0.827881812029463
"FCER1G",0.908250339334621,0.968584254606354,0.842596316571159,0.732281214073463,1.1014430071454,0.659455673653052,0.623404652570217,0.827881812029463
"LINC02613",0.811631719561457,1.01079336325208,0.956869344862268,0.902896928194079,1.46664745167562,0.659606857988647,0.623410322014536,0.827881812029463
"FAM216A",0.506091587208899,0.610717273064484,0.484370775146479,0.344677059765246,3.04547361629706,0.660212501611333,0.623428132090197,0.827881812029463
"DUSP28",-0.590022273985712,-0.444200803775156,-0.494188178733546,-0.562575748623088,1.61979950059669,0.659581273058613,0.62346910725013,0.827881812029463
"DAPL1",-0.53146671275624,-0.166961596893726,-0.274270254969204,0.0308029682752645,0.387797538508266,0.659024321652436,0.623490859482944,0.827881812029463
"PTMS",-0.181005481252089,-0.177440108989778,-0.288612788604384,0.102028202124353,7.18406241536753,0.660092954756151,0.623571613383332,0.827936743292137
