"","logFC","logCPM","F","PValue","FDR"
"PCA3",1.32693861949095,1.64584714961062,13.6010630385842,0.000629593822240392,0.106736462347883
"TMEM30B",1.08067984128972,1.10702754920129,13.2225384759012,0.000713714204125133,0.120029599992948
"SLFN13",2.36445659229884,1.73065404760633,13.1536640276463,0.000740946125737388,0.123620392501995
"EPB41L1",2.35832034566209,4.62899368759835,13.4738687492004,0.000749951183694623,0.123856487849309
"ADCY10",-0.864008934630749,6.06121069115673,13.4454955480728,0.000756713523686777,0.123856487849309
"SELENOM",2.30248077191855,-0.397832616567273,12.6972519176613,0.000760036482378502,0.123856487849309
"CAVIN1",1.72297320063631,0.351181426362118,12.8657604287738,0.000771108119772523,0.124694114568138
"GRID2IP",1.35793632509836,0.868043281286758,12.9669535686841,0.000777546535067572,0.124775444734279
"LINC02648",3.07751203539328,-1.08036781401575,12.4866098083937,0.000797457418034297,0.126388790607622
"BIK",2.19263161353242,-0.443167515036667,12.5621188324479,0.000801224111751921,0.126388790607622
"HKDC1",3.10380944692525,3.95025668540427,13.2497957821155,0.00080563685383985,0.126388790607622
"AL139231.1",-4.49900110730488,3.2053100588231,13.0388567310209,0.000815360750209456,0.126966768080764
"PCYT1B",1.69788457965203,0.268000450703261,12.7123927954219,0.000831759501814631,0.128021611132264
"EFNA5",1.68780292690482,2.05740041225679,12.9552890227249,0.000834314562131107,0.128021611132264
"LINC02672",5.44777518268544,2.33109502420781,12.8773634082477,0.000843985574548433,0.128567135856211
"AL353740.1",3.16801966258994,2.40305231157284,13.0150074933761,0.000850976072306582,0.128699417208841
"ZC3H12C",-0.636296514934557,6.53271366638319,13.0573355604597,0.000881219949918,0.132321469908401
"CAPN13",2.533303905689,-0.234142406060483,12.396594225872,0.000900481242527929,0.134040581508443
"PHIP",-0.57290403851204,6.84380253269417,12.9886058416275,0.000905421109989482,0.134040581508443
"LGALS3BP",1.3290675936971,2.3624556555341,12.7457060722337,0.000941634829834706,0.138426904844652
"IL34",1.52756634804314,1.39950051631096,12.499177365657,0.000971987228464465,0.141896635533194
"WNK2",2.26859618727219,1.85450410685065,12.4865036881036,0.000992394150109255,0.143082520064788
"LINC00589",2.15485038045985,1.40439810814431,12.3854776604775,0.0010058421893815,0.143082520064788
"COL1A1",1.59631840876988,0.405257359688187,12.252195443646,0.00100588082055917,0.143082520064788
"PSIP1",-0.793843518419447,4.46192159622336,12.7253954185617,0.00100733578962937,0.143082520064788
"RASEF",1.57209708473162,2.86073972423035,12.6281137964242,0.00101529009312693,0.143244485488016
"AC005329.1",1.39734167055183,1.9747695377699,12.3950091849675,0.00106016796676217,0.14732896519323
"HLA-DRA",2.33130498263791,1.48890010525617,12.2241049598512,0.00106219651765899,0.14732896519323
"ELOVL7",1.41001314762021,1.21026882110361,12.2664486914333,0.00107102035520427,0.14732896519323
"SLC17A2",-0.660936172979135,6.26975561551002,12.5591429618062,0.00107439349124843,0.14732896519323
"HENMT1",2.04717810722143,-0.620226589606204,11.872395698056,0.00107928173531336,0.14732896519323
"AL355102.4",2.71881298504132,-0.627212798947347,11.7867104052912,0.00112828037488226,0.153023935746935
"ZNF607",1.34972437796613,1.51589223043514,12.1426306021521,0.00114222773810664,0.15392250968255
"DCDC2",2.15100468341985,4.09141601275283,12.3445073497556,0.00117105986245259,0.155303200714339
"BDKRB2",2.3500715699392,-0.624822709904009,11.6794574784996,0.00117196177337258,0.155303200714339
"SPATA21",1.62057674676843,3.37141306590033,12.3182744431759,0.00117463651953096,0.155303200714339
"PRKX",1.21823477194098,2.83031630761911,12.2435422739317,0.00118772820871102,0.156052640022019
"OR2I1P",4.61155786375894,-0.867825014073706,11.881588055436,0.00119995957011625,0.156680435298035
"CYP2C19",-1.54564827651287,9.04265223758146,12.2563810379369,0.00121282795765783,0.157383143986931
"PLSCR4",-0.863573584629663,5.98235266140501,12.1976694134989,0.00124256040186445,0.159571124271721
"HBEGF",1.58962082195632,-0.441831495669965,11.6449772691451,0.00124487034442785,0.159571124271721
"NPW",0.9773115956982,2.66984415344023,12.0914624865837,0.00125386096018477,0.159674198687569
"SRPX",2.05075394964643,-0.599906395903396,11.4986586535681,0.00126086561612294,0.159674198687569
"RELB",1.37777630098132,3.64160909140013,12.0700679831548,0.00130467514407214,0.163485532969905
