"","logFC","logCPM","F","PValue","FDR"
"MICALL2",1.38686232830701,4.67099270063341,10.8440204229375,0.0021021375838652,0.289126616722974
"DCAKD",0.792680642869696,6.37301961956506,10.8829316964798,0.00211598849928476,0.289126616722974
"GPRC5B",2.43497257439423,1.65041169746085,10.3122785688604,0.0021179725149515,0.289126616722974
"POU5F1",1.19966604273794,3.72165409658919,10.7016078646436,0.00213092741672162,0.289126616722974
"LINC01625",-1.3773707963191,3.20314918716138,10.5596220550093,0.00214554885556173,0.289126616722974
"AC068875.1",1.49307358048143,2.26896124701523,10.3541223656808,0.00218127323336115,0.289126616722974
"MAGI2-AS3",-0.764972304233608,5.09461402238928,10.8070460138186,0.00218344897052417,0.289126616722974
"FGF13",2.01561993262512,4.6027858005558,10.7714325327646,0.00223236021286386,0.291255922454553
"NDUFS5",1.04138541416055,3.82358178875763,10.6115641262399,0.00224106377363055,0.291255922454553
"CARM1",0.870972665018294,4.66222791247118,10.6902391802632,0.00225690825122388,0.291255922454553
"PRTFDC1",1.96071138811136,2.63350165699616,10.290701721434,0.00230640495481215,0.294819830858283
"ZNF511",-1.47997630917835,3.20752963343399,10.3794563035744,0.00232324531803217,0.294819830858283
"SLFN13",2.54757488850478,2.41666520782203,10.1546066515463,0.00240479071119491,0.30159741550912
"NRG4",-1.72752600425816,4.54022620251879,10.5178806505203,0.002429408690719,0.30159741550912
"ARHGEF17",1.96817531599911,2.24140852780223,10.1267345410778,0.00243607053504215,0.30159741550912
"SPATA21",1.79952253115986,3.47927722386559,10.3186533113988,0.00248258911100545,0.304877959535411
"ADAMTS10",1.19414267482039,4.86813328890299,10.371643463619,0.00259783903857684,0.316078511763259
"BMP2K",-0.61599404681194,6.86713777641179,10.3545023802662,0.00264169801108908,0.316078511763259
"LINC02211",-6.30243458586346,2.32103708768217,10.0845131032554,0.00264285132925022,0.316078511763259
"SMN2",-1.7775256062375,2.69524122476237,9.95643316834503,0.00266153751710207,0.316078511763259
"MCF2L",0.99777629399466,5.50066736537142,10.3056841474806,0.00269594924614146,0.316078511763259
"MPRIP",0.540789581828717,7.28534664385957,10.287019658225,0.00271759974418043,0.316078511763259
"RAB5C",0.587310525880067,5.00494196995356,10.2734189177902,0.00272512096070248,0.316078511763259
"LURAP1L",-0.731616478452534,5.84395533204171,10.2729274006883,0.00273984525563109,0.316078511763259
"SDCBP2",1.34459360582639,3.31974522755713,10.021160274173,0.00280219637166353,0.317950082831807
"HSPB1",1.43476999147276,3.62621277438664,10.040552585017,0.00281380343070439,0.317950082831807
"HS6ST1",1.00713566669293,5.82641195660048,10.2029884034659,0.0028187064080834,0.317950082831807
"CYP2C19",-1.30946634746601,8.90990952884459,10.1981220459154,0.00287362984962388,0.321093994620255
"TRPC5",-1.0659228089297,5.01427132531068,10.1446904838136,0.00288874949192113,0.321093994620255
"CCDC168",-1.70429158363507,2.58346015661028,9.73276860360769,0.00293164338285388,0.322811326992216
"SEMA3B",1.59981566128013,2.45626920283553,9.73799046439101,0.00294659669371671,0.322811326992216
"FXYD2",2.19516274299293,2.50676487178595,9.64909263741905,0.00307008999670429,0.333292181601585
"FAT1",0.96050839314405,5.68460566232293,9.98923532087609,0.00308603871853319,0.333292181601585
"LINC01435",2.62089301914538,5.82828870047837,10.0115242330073,0.00313879991306892,0.333534851428848
"PDGFA",1.61316221582391,2.57958464915308,9.59717883061248,0.00315229188329014,0.333534851428848
