signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
unsupervised_top250,STRADB,PP,True,13,-0.2819083499439178,1.0,5.046851404350293e-12,2.4032625735001395e-11
unsupervised_top250,PLEKHA7,PC,True,8,-0.28174911259505364,1.0,2.254341194764996e-06,3.315207639360288e-06
unsupervised_top250,PLGLB2,PP,True,10,-0.2783161536257289,1.0,1.4565894170887419e-12,8.468543122608966e-12
unsupervised_top250,FOXP2,PC,True,6,-0.27825601106283754,1.0,1.7881609128780426e-06,2.653057734240419e-06
unsupervised_top250,EPHX2,PP,True,9,-0.2768992234833243,1.0,1.015799612124221e-07,1.7758734477696174e-07
unsupervised_top250,AHR,PC,True,8,-0.275675787717365,1.0,1.587975947771166e-08,3.2015644108289635e-08
unsupervised_top250,HPX,PP,True,13,-0.27532075658546173,1.0,3.0005935892263214e-10,9.204274813577673e-10
unsupervised_top250,SLC22A3,PC,True,9,-0.2721880560568356,1.0,4.163431014195119e-09,9.335047117029414e-09
unsupervised_top250,LRCH1,PC,True,12,-0.2719571515743063,1.0,3.478172035109422e-10,1.041368872787252e-09
unsupervised_top250,AK3,PC,True,11,-0.26887240437535814,1.0,2.893410810575234e-09,6.680085900268199e-09
unsupervised_top250,ABLIM1,PC,True,9,-0.2688229364664865,1.0,9.995497488190955e-09,2.0737546655997832e-08
unsupervised_top250,HAAO,PP,True,7,-0.2677233913115851,1.0,8.309139230551352e-06,1.135128310184611e-05
unsupervised_top250,HYDIN,PC,True,10,-0.26770958307010495,1.0,5.762877033802332e-11,2.0149919698609553e-10
unsupervised_top250,TNFSF14,PP,True,8,-0.2675162676893828,1.0,2.3437277446237245e-07,3.9324291017176585e-07
unsupervised_top250,FTCD,PP,True,11,-0.26696268273549656,1.0,1.0202564019821219e-09,2.6662118368252225e-09
unsupervised_top250,FRMD4A,PP,True,9,-0.26334566734602455,1.0,1.8670210305301685e-08,3.689764882470689e-08
unsupervised_top250,MGLL,PP,True,14,-0.2603958178327824,1.0,1.8942986933935814e-13,1.4234198057407705e-12
unsupervised_top250,PHYHD1,PP,True,11,-0.2602317926612605,1.0,3.5682762433820086e-08,6.783795139509522e-08
unsupervised_top250,PLCL2,PP,True,8,-0.2585109928707411,1.0,2.8339273401928717e-06,4.1071410727432925e-06
unsupervised_top250,IGF1,PP,True,7,-0.25460556190543693,1.0,8.966892709866955e-06,1.2216475081562609e-05
unsupervised_top250,CYP3A4,PC,True,11,-0.2545436340345562,1.0,1.111273807273619e-10,3.65550594497901e-10
unsupervised_top250,HSDL2,PC,True,8,-0.25250210645329313,1.0,6.876130157608993e-08,1.22788038528732e-07
unsupervised_top250,IL1R1,PC,True,4,-0.25184161223582563,1.0,6.248565500625027e-05,8.031575193605433e-05
unsupervised_top250,ASS1,PP,True,10,-0.25133577032293597,1.0,6.999206355116122e-10,1.9442239875322563e-09
unsupervised_top250,PRSS51,PP,True,8,-0.25071393918161294,1.0,8.523567300204122e-10,2.291281532312936e-09
unsupervised_top250,SYT17,PP,True,9,-0.247128654852108,1.0,3.6487427155676385e-07,5.961997901254312e-07
unsupervised_top250,FAM9B,PP,True,9,-0.24677066340632614,1.0,5.149336245572892e-10,1.4712389273065407e-09
unsupervised_top250,TAFA2,PP,True,11,-0.24676415447094832,1.0,1.1380591655880702e-10,3.7191475999610136e-10
unsupervised_top250,PRKCH,PC,True,12,-0.24605826042922033,1.0,2.118638318582792e-09,5.142326015977651e-09
unsupervised_top250,RGL1,PC,True,3,-0.24551053351717414,1.0,0.0062395668691261385,0.006963802309292565
unsupervised_top250,CYP2C8,PC,True,8,-0.2448903133373571,1.0,2.892014999937596e-07,4.804011627803316e-07
unsupervised_top250,JAKMIP2,PP,True,10,-0.24457617584368366,1.0,1.0238253453408855e-09,2.6662118368252225e-09
unsupervised_top250,ABCD3,PC,True,13,-0.24368147260726422,1.0,7.578712544532656e-12,3.444869338423934e-11
unsupervised_top250,ZC4H2,PP,True,12,-0.24357200983826557,1.0,1.1454013791468301e-11,4.9279005058614016e-11
unsupervised_top250,TUBE1,PP,True,10,-0.2434807220195912,1.0,9.575744397273508e-11,3.1919147990911693e-10
unsupervised_top250,SPRYD4,PP,True,7,-0.24220576105625685,1.0,3.942101685537635e-08,7.466101677154611e-08
unsupervised_top250,CTNND2,PC,True,6,-0.24211677461116246,1.0,9.854570947839503e-05,0.00012287494947430802
unsupervised_top250,ALDH1L1,PC,True,10,-0.24096762207020278,1.0,2.2022626770175632e-09,5.319475065259815e-09
unsupervised_top250,HMGCS2,PP,True,11,-0.24027930215399504,1.0,3.268273718594087e-09,7.394284431208341e-09
unsupervised_top250,PPP1R9A,PC,True,9,-0.23999030542321848,1.0,2.8869292200125218e-09,6.680085900268199e-09
unsupervised_top250,NR1I2,PP,True,14,-0.23577112052650412,1.0,5.8853392673035e-11,2.0435205789248266e-10
unsupervised_top250,RHOBTB1,PC,True,8,-0.2354903529497409,1.0,4.716628436568383e-10,1.3711129176070883e-09
unsupervised_top250,MKLN1,PC,True,13,-0.234575822494786,1.0,8.830287790306113e-10,2.361039516124629e-09
unsupervised_top250,TMEM135,PC,True,9,-0.23396172947625254,1.0,1.3277458668181912e-07,2.2813502866291948e-07
unsupervised_top250,SULT2A1,PC,True,12,-0.23240804660155942,1.0,2.224107399177225e-11,8.687919528036035e-11
unsupervised_top250,CYP3A5,PP,True,8,-0.2318334703310796,1.0,1.601164951737176e-09,4.043345837720141e-09
unsupervised_top250,LRIG1,PP,True,15,-0.23087011535048071,1.0,2.597617275225861e-10,8.01733726921562e-10
unsupervised_top250,TRABD2B,PP,True,6,-0.22968015178470194,1.0,8.106939689432277e-05,0.00010261948973964906
unsupervised_top250,TMTC2,PC,True,12,-0.22934184986843809,1.0,9.544062067762913e-10,2.5248841449108235e-09
unsupervised_top250,CFH,PP,True,8,-0.22905456173319821,1.0,9.272642263025119e-11,3.114539852885212e-10
unsupervised_top250,GANC,PP,True,12,-0.22841823193832103,1.0,1.7466506384814703e-08,3.4933012769629405e-08
unsupervised_top250,HSD17B11,PP,True,6,-0.22525537751483862,1.0,0.00012733665936644515,0.00015759487545352122
unsupervised_top250,HAO2,PP,True,8,-0.22435860894315515,1.0,7.289717003985892e-07,1.1497976346980903e-06
unsupervised_top250,STAU1,PC,True,7,-0.22411696471725245,1.0,2.4859670513085383e-05,3.2624239518484756e-05
unsupervised_top250,APBB2,PC,True,8,-0.22208715321966946,1.0,7.786869378881978e-08,1.3757719750674875e-07
unsupervised_top250,PTPRM,PC,True,13,-0.22087521448668038,1.0,7.562179931359747e-10,2.0661693801529364e-09
unsupervised_top250,AGBL2,PP,True,12,-0.21775903664016724,1.0,2.9604333561215688e-12,1.5746985936816855e-11
unsupervised_top250,PDE7A,PP,True,12,-0.21762478984799907,1.0,7.808594465511658e-10,2.121900669975994e-09
unsupervised_top250,ZNF69,PP,True,8,-0.21734287158444587,1.0,2.397066903900436e-07,4.0084730834455455e-07
unsupervised_top250,KCNMA1,PP,True,7,-0.2162830890508439,1.0,2.9535406753062266e-06,4.243592924290556e-06
unsupervised_top250,OXER1,PP,True,10,-0.21616525872354658,1.0,3.093006557853834e-10,9.429898042237298e-10
unsupervised_top250,SFXN1,PC,True,13,-0.21418352823091252,1.0,3.0187019150702197e-09,6.923628245573898e-09
unsupervised_top250,TTPA,PC,True,12,-0.21171793099259897,1.0,1.621991868441722e-09,4.07535645337116e-09
unsupervised_top250,ADRA1B,PC,True,13,-0.21052540641109269,1.0,5.140066559638593e-11,1.8489448056253932e-10
unsupervised_top250,CELSR1,PC,True,12,-0.21016603807513476,1.0,6.688127098766512e-09,1.4476465581745695e-08
unsupervised_top250,CLMN,PC,True,10,-0.20321312821516022,1.0,3.416448331568121e-06,4.866735515054304e-06
unsupervised_top250,ASPG,PP,True,9,-0.20280931386431833,1.0,3.142610533153967e-09,7.1422966662590164e-09
unsupervised_top250,PLPP1,PC,True,13,-0.20205422729175387,1.0,2.8253233339720614e-09,6.601222742925377e-09
unsupervised_top250,CYP2E1,PC,True,11,-0.20163380013507837,1.0,1.3266349441728607e-10,4.2520350774771175e-10
unsupervised_top250,CAPN12,PP,True,8,-0.2013460238296851,1.0,5.9418156518159305e-06,8.206927695878357e-06
unsupervised_top250,GGH,PC,True,8,-0.201337969022155,1.0,5.771537854112277e-06,7.993819742537779e-06
unsupervised_top250,NSUN6,PP,True,9,-0.2003176934016768,1.0,1.2011891599340916e-07,2.0781819376022348e-07
unsupervised_top250,IL4R,PP,True,8,-0.200097528662521,1.0,1.8585420246413642e-08,3.687583382224929e-08
unsupervised_top250,PKD1L3,PP,True,13,-0.19923380545506353,1.0,2.7129867935849666e-09,6.459492365678492e-09
unsupervised_top250,HIVEP2,PC,True,10,-0.19877331830457406,1.0,1.349674588789966e-06,2.044961498166615e-06
unsupervised_top250,LBP,PP,True,12,-0.19789051139927605,1.0,5.7363674251362704e-08,1.0544793060912261e-07
unsupervised_top250,CACNA1H,PC,True,10,-0.19308340226531776,1.0,1.0423840997458939e-10,3.45160297929104e-10
unsupervised_top250,ADIPOR2,PC,True,4,-0.19268710573483727,1.0,0.003401347976329871,0.0038389932012752493
unsupervised_top250,SLC4A4,PC,True,9,-0.1924490414233924,1.0,1.8403432342271091e-06,2.7224012340637706e-06
unsupervised_top250,PARD3B,PC,True,10,-0.18868225543087602,1.0,8.18415199790423e-09,1.7266143455494158e-08
unsupervised_top250,HSD17B2,PP,True,13,-0.1864502063042299,1.0,1.3578983793221526e-06,2.0512060110606533e-06
unsupervised_top250,ADH4,PC,True,10,-0.18629158855594502,1.0,1.5913086112548815e-05,2.1331214628081522e-05
unsupervised_top250,CAMK1D,PC,True,8,-0.18574386164389883,1.0,4.526132640393518e-10,1.3272021674689358e-09
unsupervised_top250,WWTR1,PC,True,9,-0.1855469663487188,1.0,4.008848681853833e-06,5.662215652335923e-06
unsupervised_top250,CTNNA3,PC,True,10,-0.1837978201446288,1.0,2.58865569917941e-08,4.97818403688348e-08
unsupervised_top250,CDK13,PC,True,8,-0.1829891174686077,1.0,1.810705992180592e-05,2.4078537130061063e-05
unsupervised_top250,PITPNM2,PC,True,9,-0.18118663053909623,1.0,6.768440047461052e-06,9.297307757501445e-06
unsupervised_top250,WDFY3,PC,True,12,-0.18099689507283187,1.0,7.457416319230145e-09,1.5799610845826578e-08
unsupervised_top250,ABR,PC,True,9,-0.18097899550054275,1.0,8.794558740337866e-07,1.3698689626694494e-06
unsupervised_top250,SDS,PP,True,12,-0.17865026114573201,1.0,1.2696272673762693e-09,3.2554545317340238e-09
unsupervised_top250,CDC14B,PC,True,10,-0.17754084565525413,1.0,9.7328219010491e-07,1.5066287772521825e-06
unsupervised_top250,LHFPL2,PC,True,8,-0.17727825892977317,1.0,2.3684770232453236e-05,3.11641713584911e-05
unsupervised_top250,KAT2B,PC,True,10,-0.17599432260947664,1.0,4.870262513119761e-06,6.802042616089052e-06
unsupervised_top250,NAMPT,PP,True,10,-0.17478932340297504,1.0,6.283014724936105e-08,1.1382273052420479e-07
unsupervised_top250,ACSS3,PC,True,11,-0.17319886504339707,1.0,2.899157280716398e-09,6.680085900268199e-09
unsupervised_top250,WDR33,PC,True,9,-0.17180725465961244,1.0,4.420260241625795e-06,6.208230676440723e-06
unsupervised_top250,TGFBR3,PP,True,10,-0.17151584962274605,1.0,6.518295340026331e-08,1.1700039487014948e-07
unsupervised_top250,RALYL,PP,True,5,-0.16961491504564458,1.0,0.00016507155987152567,0.00020130678033112887
unsupervised_top250,RHBG,PC,True,9,-0.1639028035367498,1.0,1.4795853620888635e-13,1.2168952755401187e-12
