signature_set,gene,direction,held_out,n_splits_tested,mean_slope_trend_rho,frac_splits_weakening,p_trend,q_trend
paper2_top100,ADAMTS17,PC,True,12,0.06648438135337124,0.25,0.01196764997157478,0.014939482514851738
paper2_top100,ZPR1,PC,True,11,0.06997430977959068,0.2727272727272727,0.028959924289212426,0.03475190914705491
paper2_top100,AKNA,PC,True,12,0.0726060350762404,0.16666666666666666,0.0022403908390939194,0.0031810129471104504
paper2_top100,PPIB,PP,True,11,0.07354771530203105,0.0,4.2933018017842024e-05,7.6052774774463e-05
paper2_top100,SAA4,PP,True,9,0.07630945658285336,0.0,0.0001548148755627576,0.0002594195212132695
paper2_top100,NNMT,PP,True,9,0.07824977021899086,0.1111111111111111,0.0009081308195122359,0.0013845273149940647
paper2_top100,CYP4F12,PC,True,10,0.08632820518450347,0.1,0.012097504970552191,0.015000906163484718
paper2_top100,SERPINC1,PP,True,10,0.08744943439269212,0.0,0.0002487478102395357,0.0003988542474530486
paper2_top100,FOS,PC,True,7,0.08779424927674899,0.2857142857142857,0.09844949882194069,0.11165613890781079
paper2_top100,SLC25A25,PC,True,10,0.08795205438256981,0.1,0.01029668562590218,0.013117695386423326
paper2_top100,COX4I1,PP,True,8,0.09005274818641755,0.0,0.00038471789329351183,0.0006013237659881781
paper2_top100,B2M,PP,True,15,0.09048018997268105,0.0,1.1038481768353752e-06,2.701523169623418e-06
paper2_top100,CD74,PP,True,7,0.09149340804751382,0.14285714285714285,0.007931539176864214,0.010174250254460303
paper2_top100,APOA1,PP,True,10,0.09331977812062245,0.0,6.110052246053047e-07,1.6235281682369525e-06
paper2_top100,HAPLN4,PC,True,8,0.09462787886350925,0.125,0.00624811901755969,0.00824219955507874
paper2_top100,ATP5MC3,PP,True,9,0.09465293826471399,0.0,0.001373956901331285,0.002012251839745032
paper2_top100,COX8A,PP,True,12,0.09839500340092085,0.08333333333333333,0.00012077482472043334,0.0002060928201651431
paper2_top100,DOT1L,PC,True,6,0.103692222270705,0.0,0.0028487590646585495,0.003924956933529557
paper2_top100,TTR,PP,True,13,0.10527757361944806,0.0,1.3907686486457193e-06,3.359519073351997e-06
paper2_top100,LAMP1,PP,True,10,0.10562108018057745,0.0,0.0011957806942535724,0.0017793216730493159
paper2_top100,NDUFB7,PP,True,9,0.10799169953454471,0.1111111111111111,0.0014512184495576231,0.002108801809513421
paper2_top100,AHSG,PP,True,9,0.10999645163092292,0.1111111111111111,0.0013582063047706185,0.0020049712118042464
paper2_top100,VTN,PP,True,14,0.11319075815999897,0.0,8.102277326724199e-10,4.305781665059145e-09
paper2_top100,GC,PP,True,12,0.11603218740680445,0.08333333333333333,0.001632068235214376,0.0023532146647277045
