signature_set,gene,program,mean_slope_trend_rho,q_trend,level_rho_central,level_q_central,level_rho_portal,level_q_portal
paper2_full,DECR1,other,0.0319856407019914,0.3299923234283506,0.1054275033827573,0.8885894515681935,0.176301907247476,0.6890878961335337
paper2_full,VPS9D1,other,0.0320083406141216,0.2416895786288474,-0.1849483797844691,0.6782055859612648,-0.1667131755801226,0.7183739350863029
paper2_full,PUM1,other,0.0322772247345807,0.1847872915974733,0.043985850622898,1.0,-0.0480163002433381,1.0
paper2_full,BAZ2A,other,0.0323738824249418,0.095513751858064,-0.1919445544504734,0.6578924229438263,-0.1514583752002421,0.7610627021082962
paper2_full,BEX3,other,0.032393213963014,0.2766800069134829,0.1008242201800679,0.9014050794440158,0.0540110365843841,1.0
paper2_full,SLC13A5,other,0.0325242388321701,0.1746848439134523,-0.107782651290125,0.8822845073769475,-0.1433951235708767,0.7859295580203841
paper2_full,LCAT,other,0.0329710121565058,0.0410699411805763,-0.2556028170055023,0.4954098180338728,-0.1962057896478916,0.6319560726768584
paper2_full,HSPB1,other,0.0333205419862965,0.2957534517285646,0.1769532603572542,0.7028166271848026,0.3359798846035998,0.2946369384519833
paper2_full,CES3,other,0.0336276707513399,0.0601465578250632,-0.2743054621522463,0.4499191508321168,-0.2993572969785121,0.3747918371663227
paper2_full,TTPAL,other,0.033814082011322,0.0853226824823541,-0.1560631833911644,0.761263242333684,-0.2249719846499519,0.5587148213257042
paper2_full,NT5DC3,other,0.0341800004105462,0.1373556563740473,-0.2628760678959028,0.477779878925235,-0.1828396788388534,0.67057860543444
paper2_full,ADCK5,other,0.0343385394793924,0.2966607727911973,-0.2749981527132369,0.4483790817120947,-0.2337693553847317,0.5372533847693595
paper2_full,ZNF316,other,0.0344929872174297,0.2607589879145761,-0.217989719543717,0.5851765416329424,-0.1075826636314429,0.8796211502161754
paper2_full,TIA1,other,0.0345712339191506,0.0763070725698353,-0.2278259255097823,0.5577278549747348,-0.1362762167269324,0.8042333770831346
paper2_full,SRRT,other,0.0347581054538487,0.2629167522458158,-0.1442874438543255,0.787989609150068,-0.0955241071406802,0.9112524978454458
paper2_full,ATP5MC2,other,0.0347921657828331,0.0575011181281718,-0.2655775610837658,0.4712376698113465,-0.1687471489641067,0.7123986353082274
paper2_full,PREB,other,0.0348096562220413,0.0876719842282033,-0.2600360365958416,0.4847501529252849,-0.215601178702311,0.5843599367580423
paper2_full,SPAG9,other,0.0348670650320739,0.0923197421205553,-0.1105534135340871,0.8756238800615465,-0.1271233364990041,0.8258049813057855
paper2_full,MLLT6,other,0.0349363851938481,0.3067160247728571,-0.245974418207734,0.5174553970952666,-0.2263521808747983,0.5559647744907049
paper2_full,CLASRP,other,0.0351635720729019,0.1179555773265537,-0.3101175641554563,0.3689294261238189,-0.2157464625154527,0.5843455636960644
paper2_full,NRDC,other,0.0351914540989676,0.074377402316634,0.0062342150489146,1.0,-0.0446747725410786,1.0
paper2_full,TTC14,other,0.0352671692897505,0.2849794424432236,-0.0187719142028431,1.0,-0.0473625230842004,1.0
paper2_full,GGA1,other,0.0356817233839658,0.1538884582256419,-0.1248228390904919,0.8361749538046613,-0.1279223974712836,0.8237102563720472
paper2_full,MAST2,other,0.0360012720560314,0.1025847435821081,0.2494378710126866,0.5100371349050979,0.2634721951325075,0.4618254587331742
paper2_full,SLC30A10,other,0.0360533185046873,0.0848361257378165,-0.2521393642005496,0.5033195739118671,-0.1867623417936798,0.6605098480460074
paper2_full,COL6A1,other,0.0361843433738435,0.2325547072837507,-0.0259420614616526,1.0,-0.0094434478542117,1.0
paper2_full,EPAS1,other,0.0362094578506553,0.0431817856453484,0.267170749374044,0.4668904223650481,0.1405620892146132,0.7926736409202552
paper2_full,SLC66A1,other,0.0364780265380921,0.3418323017617236,-0.195408007255426,0.6501088660982075,-0.1351139462217987,0.8067345381709896
paper2_full,NFE2L1,other,0.0366010454167335,0.1517820785446204,-0.200741724575053,0.6340695702325116,-0.0916014441858538,0.920939641016389
paper2_full,KANK1,other,0.0366244775840938,0.1912394702796248,-0.1438718295177312,0.7888204106591427,-0.067702256924041,0.9796098207641534
paper2_full,THRAP3,other,0.0367621415673353,0.2039055192312489,-0.1007864766241208,0.9014402466007564,-0.1242176602361697,0.8340878017040058
paper2_full,TMPRSS6,other,0.0368587992576964,0.3661203738474936,-0.1371527310761231,0.8043810613106659,-0.1810236311745819,0.6754592577355344
paper2_full,MAF,other,0.0371809915589001,0.2267091060977151,-0.2939778740843771,0.4028189701182867,-0.1951161610493286,0.6362665259650295
paper2_full,RREB1,other,0.0372219978517805,0.1985883630988704,0.2653697539154686,0.47173802919245,0.2125502186263349,0.5921144724082732
paper2_full,RNF149,other,0.0372454300191408,0.2824275690248689,0.3931711624182198,0.1937529617420423,0.4739884403748584,0.0859222299556434
paper2_full,TOP1MT,other,0.0373049116747476,0.1201216007075234,-0.0921278446117393,0.9263670340869395,-0.1248714373953075,0.8315205943058201
paper2_full,MPC1,other,0.0374011562980559,0.114298482714665,0.1447723272470189,0.7868358637123196,0.0891316193624446,0.9254562258757713
paper2_full,SERPINA6,other,0.0376780882521857,0.1859639986163064,-0.0709315134454293,0.9807963337526944,-0.1696188518429569,0.7097011218279797
paper2_full,FAM107B,other,0.0376964992408259,0.0671218903398731,-0.0207114477736165,1.0,0.0014528381314171,1.0
paper2_full,HGD,other,0.0378352897705752,0.1480080634784932,0.1721336044061444,0.7155826016137555,0.0812136515462209,0.9447702696746948
paper2_full,FAM221A,other,0.0382120069227517,0.2725477669910397,-0.1483743181641696,0.7774641921843382,-0.2312191886150458,0.54484160823701
paper2_full,APEH,other,0.0383462537149199,0.0283736851613718,-0.2274795802292871,0.5585488253001244,-0.1272686203121459,0.8251494365559834
paper2_full,CRY2,other,0.0383731030733536,0.1981129007780678,0.1166490904708037,0.8576055887293423,-0.0169255642310102,1.0
paper2_full,REXO2,other,0.038592779642356,0.1524669072685852,0.0648358365087127,0.9954050808282752,0.1873216341916121,0.6596989748567829
paper2_full,RNF10,other,0.0387033501820873,0.3681918741580456,0.3505706929173027,0.2792521014489166,0.3207140175103448,0.3268961620148331
paper2_full,ITIH3,other,0.0388671312685325,0.0312207871596245,0.2625297226154075,0.4786059415284555,0.2341975067844511,0.5369897079621119
paper2_full,CMPK1,other,0.0392376524149166,0.1824200885149896,0.0928898042288288,0.9243812271514982,0.1886510313645222,0.6556834879775927
paper2_full,MKNK2,other,0.0392898866213239,0.2690799685767515,0.1575178335692445,0.7587625754537934,0.0613097691458054,0.9974773497566132
paper2_full,SLC25A42,other,0.0394900363841928,0.063565566051487,-0.1856410703454596,0.6762598368704968,-0.20114543929471,0.6185392788311835
paper2_full,PNPO,other,0.0395365752721445,0.1714307844162249,-0.1313341303638028,0.819223597282375,-0.2276597351930737,0.5524606819413741
paper2_full,NMT1,other,0.0395974338179274,0.0404952393987177,-0.3171137388214605,0.3527636287349421,-0.4243740181869613,0.1496907827122036
paper2_full,MICU1,other,0.0396296530480477,0.0260861709453255,-0.1963777740408127,0.6466751535937668,-0.2253351941828062,0.5584526550352954
paper2_full,ALDH6A1,cyp_xenobiotic,0.0396994613799752,0.0561256623348099,-0.2026119890897274,0.629687516811047,-0.1786264482577435,0.6826783249761849
paper2_full,MTERF4,other,0.0397728496263605,0.0884333850068327,-0.3133732097921117,0.3618091881125859,-0.3728709064282219,0.2306073428800459
paper2_full,MOV10,other,0.0398337081721434,0.2321906060679869,-0.1971397336579023,0.6432788479032991,-0.1707084804415199,0.7065457417336828
paper2_full,DNM2,other,0.0398632424664204,0.1155845538003772,-0.1911825948333838,0.6595736567656894,-0.0910203089332869,0.922595437195522
paper2_full,TRPV1,other,0.0398981466323841,0.3612162447938534,-0.1623666674961781,0.7452807033534047,-0.2014360069209934,0.6180468021554888
paper2_full,ORM1,acute_phase_secreted,0.0401154199021702,0.0001216154510838,-0.2767991481718122,0.4437980212514923,-0.1014081015729198,0.8953768481723268
paper2_full,MTUS1,other,0.0401209963073833,0.151151348663394,0.0561079354402322,1.0,0.1969322087136001,0.6296236163509383
paper2_full,CHPT1,other,0.0407331616796702,0.1617551015780736,0.1758048643793942,0.7058011910597988,0.0166349966047268,1.0
paper2_full,METTL17,other,0.0409477124620626,0.3540643827456117,-0.2795699104157743,0.4366234342908763,-0.2989214455390869,0.3756969200666142
paper2_full,SLCO1B1,bile_acid_transport,0.0412083953239456,0.0930877329351642,-0.2263020062756033,0.5625583060173381,-0.2459654956489303,0.507845361325688
paper2_full,COPA,other,0.041329217436897,0.174928442284349,0.2296961900244568,0.5534074585810717,0.2548278082505752,0.4869167495251832
paper2_full,REXO1,other,0.0413319023727403,0.3439627889691999,-0.1661071965255269,0.733845391823533,-0.3053865752238934,0.3599823635129837
paper2_full,FNBP4,other,0.0415466972402094,0.0549073211005667,-0.1388844574785994,0.7997711682720102,-0.1640254250370008,0.7255017403199655
paper2_full,DNAJC25,other,0.041592547683073,0.1460490346278777,-0.5188944992379994,0.0362395169523497,-0.3050960075976099,0.360581761426853
paper2_full,C2,other,0.0418742594130998,0.0774735470999016,-0.0714856658942217,0.9791786127859128,-0.0241897548880962,1.0
paper2_full,FZR1,other,0.0419207983010514,0.1683589704746242,-0.1085446109072146,0.8806808137501339,-0.1590857753901823,0.7396959598503772
paper2_full,KANSL1,other,0.0420314502024749,0.0582483278109833,-0.0510512943450014,1.0,-0.0514304698521685,1.0
paper2_full,DDI2,other,0.0421724938252396,0.0177225661015037,-0.1922908997309686,0.6571134992606177,-0.1043137778357543,0.8879483803192884
paper2_full,NUCKS1,other,0.0424520576065916,0.0794891901842689,0.0866555891799141,0.9404627266809448,-0.0076274001899402,1.0
paper2_full,SNTB1,other,0.0425469578844007,0.0613539218714935,-0.3345002719023226,0.3160674201239051,-0.4165286922773084,0.1619424127142672
paper2_full,CYP2J2,other,0.0435346237386359,0.1962407430365866,-0.0955220283605928,0.9174556655107872,-0.0768551371519693,0.9561644455243472
paper2_full,PLXNB1,other,0.0435410675846599,0.0679919721112553,-0.1893815993748084,0.6656519476174623,-0.1826943950257117,0.67057860543444
paper2_full,SBNO2,other,0.0437537145034544,0.1499020577773347,-0.1042499294290734,0.8920898316801523,-0.0507766926930308,1.0
paper2_full,GPS1,other,0.0445108664112829,0.36407405185251,-0.2865660850817786,0.4181295010187572,-0.3473735972218502,0.2768488129939517
paper2_full,SOD1,other,0.0447331790991134,0.1269573698674847,-0.4821818995055018,0.0673066316748635,-0.289550639591446,0.3948918432983248
paper2_full,CDK5RAP3,other,0.0447686202522458,0.0208172698607602,-0.1306414398028123,0.8210633303501164,-0.1156459152608083,0.8588721654776037
paper2_full,TSKU,other,0.0450496435371845,0.0929301069987121,0.1328580495979819,0.8160625539656104,0.1323942356086618,0.8119062524338407
paper2_full,UBR4,other,0.0450827577459194,0.2155444218343403,0.11034560636579,0.8757354354205785,-0.0706079331868754,0.9730730925776472
paper2_full,TCEA2,other,0.0453448487909369,0.0517865370281294,0.0919893064995412,0.9263670340869395,0.1300290127618385,0.8181487147319016
paper2_full,SGSM2,other,0.0454390280789811,0.0112005579364691,-0.226094199107306,0.562914483782839,-0.2614382217485234,0.4687492832732415
paper2_full,GSE1,other,0.0460896086871807,0.0564010137540092,-0.0801442979066032,0.9575908868935612,-0.0847004630616222,0.9365733895433584
paper2_full,ATP5MC3,other,0.0466018944460945,0.1665638204522264,0.2966793672722401,0.3955383511031838,0.3074205486078775,0.3557136684814213
paper2_full,DVL3,other,0.0466104862407933,0.244734923711658,-0.3187761961678378,0.3498704861857724,-0.0535370851427234,1.0
paper2_full,ITFG2,other,0.0470901947781409,0.1763113179625021,-0.2502690996858752,0.5083506481412722,-0.27044581816331,0.4423537974040985
paper2_full,NDUFB7,other,0.0477596387817529,0.0191019266287598,-0.2452817276467435,0.5189145748471878,-0.1072194540985886,0.8801192849139936
paper2_full,SCRIB,other,0.0477846981829577,0.3198178154041515,-0.2044129845483028,0.6233231951501842,-0.3303027491776982,0.307412478560827
paper2_full,CEP164,other,0.0480066528793424,0.168490294758395,-0.1800302768014364,0.6925430840771134,-0.1532744228645136,0.7555386156255361
paper2_full,PFKFB1,other,0.0480281323660893,0.0033101391430317,0.1232989198563127,0.8404467507041404,-0.0605107081735259,0.9989713859151866
paper2_full,MAOA,other,0.0483112710550258,0.0556488907758007,-0.207460823016661,0.6153475135315444,-0.2801798336438051,0.418014316556271
paper2_full,DLG1,other,0.0483216853516304,0.0436051894941959,0.0105288965270559,1.0,-0.0917467279989955,0.9204022308927886
paper2_full,TLK1,other,0.0485573088123086,0.044434407008059,-0.1656223131328336,0.7354857565109322,-0.3078564000473027,0.3556829455109677
paper2_full,TAF6L,other,0.0486703690198219,0.0723409935920519,-0.2272717730609899,0.5593819172554249,-0.2055765955955324,0.607297701123639
paper2_full,ATG4B,other,0.0487090320959663,0.186958127401303,-0.0467566128668601,1.0,0.011332137425054,1.0
paper2_full,KRIT1,other,0.0490903906197547,0.036827227023574,-0.1544699951008862,0.7653618106682296,0.0127123336499004,1.0
paper2_full,ZCCHC24,other,0.0490967368317481,0.0257284941894151,-0.2799162556962696,0.435967924370653,-0.2296210666704869,0.5484803453349868
paper2_full,NCOR2,other,0.049118216318495,0.020979285581715,-0.1767053621086819,0.7032455982948375,-0.119931787748489,0.846739577926012
paper2_full,CASC3,other,0.0491606871218354,0.0848361257378165,-0.1328580495979819,0.8160625539656104,-0.020121808120128,1.0
paper2_full,INHBA,other,0.0493169015709039,0.1302914797121134,-0.2039973702117084,0.6246260719330234,-0.2112426643080595,0.594321084755913
paper2_full,AMPD2,other,0.0495370663100597,0.1464536962757079,-0.2850421658475994,0.4220281658126669,-0.2822138070277892,0.4119434114150614
paper2_full,HPN,other,0.0496305020774088,0.1137874850717407,-0.1372220001322222,0.8043621305889758,-0.1585772820441863,0.7415153496446065
paper2_full,TRABD,other,0.0498834230338536,0.1331728184180167,-0.1360444261785383,0.8074487884868771,0.0393719133614058,1.0
paper2_full,RXRA,other,0.0500335353560053,0.0129683765884735,-0.263291682232497,0.4772217068338802,-0.2649976751704955,0.4578287767075056
paper2_full,AHSG,other,0.0507291778245132,0.0504332797251628,0.1041113913168753,0.892659057488767,0.2294031409507743,0.5484803453349868
paper2_full,PHPT1,other,0.0507452874395733,0.1151089755941865,-0.0271534699908284,1.0,-0.1059118997803131,0.8837483422914383
paper2_full,PHKG2,other,0.0508126549207341,0.1303466396836434,-0.2939778740843771,0.4028189701182867,-0.1931548295719155,0.6427465177104553
paper2_full,HSPA8,other,0.050894667506495,0.0207630808672736,0.0087971701245796,1.0,0.133370540464098,0.8089975498064114
paper2_full,SEPHS2,other,0.0510853793130661,0.1632060287313129,-0.0083815557879853,1.0,-0.0175816579667397,1.0
paper2_full,EEF1G,other,0.0511190305089696,0.0711661129164828,-0.131680475644298,0.8182844244897686,-0.0822306382382129,0.9422776346959788
paper2_full,ORC2,other,0.0514863297323417,0.1267813447147776,0.1060509248876487,0.8867171473700035,0.1664644120149511,0.7192783532083281
paper2_full,TFG,other,0.0518214097255935,0.027441718453492,0.2280337326780795,0.557220944627681,0.2244634913039559,0.5595316067710326
paper2_full,UCK1,other,0.0524353325104325,0.1006641154295905,-0.0464795366424639,1.0,0.1366574323778408,0.8028933596082742
paper2_full,EBPL,other,0.0528336793555569,0.037247979725081,-0.3624157015102406,0.2527300791051663,-0.3354603245442293,0.2958825396559518
paper2_full,AP3D1,other,0.0528746856484374,0.0668558944331505,-0.2294191138000606,0.553985081554802,-0.1409252987474674,0.7920499930694425
paper2_full,UROD,other,0.0529755741467941,0.190053780207785,-0.03726675218129,1.0,-0.1635949621896879,0.7269391363492903
paper2_full,TIMM44,other,0.0530865514949865,0.033617286843005,-0.2519315570322525,0.5034117234060096,-0.1294478775092716,0.8189319733678283
paper2_full,PRKACA,other,0.0530972912383599,0.0710649034419123,-0.0737022756893914,0.9733635593282024,-0.1567612343799148,0.7467493022255722
paper2_full,KANSL3,other,0.0531116108961912,0.1267813447147776,0.1199047361074592,0.8489353970693698,0.3723624130822259,0.2306073428800459
paper2_full,SBF1,other,0.053460489832444,0.1193935840909511,-0.4034922517769785,0.1753027103337239,-0.3403273322844768,0.2878818435870215
paper2_full,ACCS,other,0.0538318896851042,0.2873354478547396,-0.199425612509171,0.6379273155360934,-0.1819679759600031,0.6724773449118692
paper2_full,MTG1,other,0.0538646947194086,0.1141920636240002,-0.128978982456435,0.8270070783599857,-0.1160817667002335,0.8582017547541412
paper2_full,LIMD1,other,0.0542652383302231,0.1063994465577123,-0.0139923493320085,1.0,0.102860939704337,0.8920520402749577
paper2_full,SPP2,other,0.0542700712147412,0.1440013484135931,-0.0243827077468663,1.0,-0.0730777580102846,0.9663519562167264
paper2_full,DOT1L,other,0.0548013305202814,0.0432695235944445,0.1042499294290734,0.8920898316801523,-0.0610192015195219,0.9980316669093344
paper2_full,TNFRSF10B,other,0.055596071529917,0.037247979725081,0.4262817712335667,0.1373228994770559,0.5860022603071238,0.0180984203902332
paper2_full,FBXW2,other,0.0560829398961803,0.1167937550643767,-0.1638905867303573,0.7411903368631386,-0.1378743386714914,0.7989920914175527
paper2_full,ECE1,other,0.0563284197447164,0.0787287278631488,-0.174142407033017,0.7099294510394432,-0.1148468542885289,0.8608691112937448
paper2_full,HGSNAT,other,0.0567058450118407,0.0942747427669624,-0.1773980526696724,0.7016652076113904,-0.1896680180565142,0.6527265091619906
paper2_full,SLC16A2,other,0.0567631236431658,0.0179432254472142,-0.219375100665698,0.5810406256693843,-0.3284867015134268,0.3117812108380379
paper2_full,CAMSAP3,other,0.0570989196193091,0.0458031723263209,-0.2507539830785686,0.506897370159796,-0.4414448662311133,0.1277454328449923
paper2_full,GATM,other,0.0573115665381036,0.0209367926905261,-0.4569679630854467,0.0925264471118593,-0.35580005838407,0.25728847321298
paper2_full,BDH2,other,0.0573287501275011,0.1426808383176983,-0.1667998870865175,0.7320525306255973,-0.1845104426899832,0.665934549858151
paper2_full,ARFGAP2,other,0.0575757642250905,0.028557945496729,-0.3108102547164468,0.366635666596693,-0.3936464917074877,0.1969798480239467
paper2_full,TRPC4AP,other,0.0576079834552109,0.053533871992627,0.0474493034278507,1.0,0.1445573940760104,0.7825455763310117
paper2_full,EXOC3,other,0.0578786249882219,0.013862994735946,-0.1519763090813203,0.7733058507885451,-0.0879693488573108,0.9279004638733231
paper2_full,DCAF11,other,0.057999984088342,0.0295564475550966,-0.3060306898456122,0.3780216590216299,-0.3862370172372601,0.2078272323910936
paper2_full,FAM118A,other,0.0580536828052093,0.0357252900003432,-0.0727325089040047,0.9757194205037094,-0.0419870219979568,1.0
paper2_full,SCAF11,other,0.0581288610088235,0.0264177849510034,0.1033494316997857,0.8955229755412734,0.2551910177834295,0.4854931822715582
paper2_full,RILP,other,0.058147655559727,0.0645449579636348,0.0599870025817791,1.0,-0.0678497756150837,0.9793608635156148
paper2_full,NPEPPS,other,0.0583766422309396,0.0153261811535919,0.0515361777376947,1.0,-0.155090470528785,0.7506255269791294
paper2_full,KLHDC4,other,0.0584907903605089,0.0422202167227151,-0.0002078071682971,1.0,0.0483068678696215,1.0
paper2_full,CBR4,other,0.0585208616419545,0.0007612299372185,-0.2153574954119529,0.5946676530049567,-0.3245640385586004,0.3188518541563291
paper2_full,NIPSNAP1,other,0.0586067795889422,0.0321539644280321,-0.1578641788497397,0.757749872905831,-0.2149474015431733,0.585934192157907
paper2_full,ATP7B,other,0.0586389988190625,0.0506833519439369,-0.1239916104173032,0.8382010614536555,-0.3032799599333385,0.3649470905375846
paper2_full,GGCX,other,0.0586443686907493,0.0240738749610364,-0.1600807886449094,0.7521727668249564,-0.0608012757998094,0.9983543292867793
paper2_full,BPHL,other,0.0586905495872551,0.0279134766917007,-0.3026365060967587,0.3835929850336438,-0.3517321116161018,0.2676587950965448
paper2_full,ADAMTSL3,other,0.0588829444185453,0.0241230611181349,-0.2121018497752975,0.6030888167298515,-0.0432945763162322,1.0
paper2_full,ANAPC11,other,0.0590846981690609,0.0024455856188003,-0.2295647307981759,0.5534368029921422,-0.1351139462217987,0.8067345381709896
paper2_full,HBS1L,other,0.0590950248453815,0.1183641628901333,0.1137397901146435,0.8665900406185953,0.0210661529055492,1.0
paper2_full,ANKRD24,other,0.0591545065009884,0.0731598041885528,-0.2914149190087122,0.4074326628075338,-0.3087281029261529,0.3541515768419836
paper2_full,TRPM7,other,0.0593800411118309,0.0030002587268923,0.1038343150924791,0.893797590060629,0.075983434273119,0.95838934564804
paper2_full,SHC2,other,0.0596646443112275,0.0162250191826145,-0.180792236418526,0.6904564941565183,-0.1639527831304299,0.7255619132003565
paper2_full,ERICH1,other,0.0598633295636364,0.038089495675918,-0.268556130496025,0.4641114704595248,-0.3184621184066482,0.3315182480923455
paper2_full,SEPSECS,other,0.0599415762653573,0.0338573293104075,-0.2421646201222861,0.5253099423978204,-0.2737147039589986,0.4357301869594639
paper2_full,DDX5,other,0.0600070768980195,0.0006951367885191,-0.0909502706580554,0.9297243772910871,0.0101698669199203,1.0
paper2_full,SIGIRR,other,0.0602419055175507,0.0552166273531409,-0.3238328372630686,0.3405629008259017,-0.2785090697926754,0.4222160090719099
paper2_full,PAWR,other,0.0602683713137209,0.0854833907443307,0.3889457499961776,0.202362021442932,0.3323367225616823,0.303160171761036
paper2_full,TRIM44,other,0.0610876603082102,0.150439522109158,-0.0895648895360743,0.9335256877444856,-0.0063924877782356,1.0
paper2_full,EPHB4,other,0.0612236970576073,0.0020199633932682,-0.2943934884209714,0.4012963592754542,-0.4115164007239191,0.1673163091535165
paper2_full,TUT7,other,0.0612809756889324,0.0578082856857776,-0.0742564281381838,0.9724995196279388,-0.1725971700123622,0.7007035339023447
paper2_full,RAB17,other,0.0615870583750759,0.1405363586184012,0.0413536264911341,1.0,0.0922552213449916,0.919183926434232
paper2_full,NFIB,other,0.0616090260319761,0.0044158051116639,0.1241301485295013,0.8380357786170904,0.1146289285688163,0.8615874277842215
paper2_full,MLF2,other,0.0620918263136282,0.0038570968279516,-0.0180792236418526,1.0,0.0828844153973507,0.9408461860927864
paper2_full,MYLK,other,0.0626283253121476,0.0420488482779563,-0.0592943120207886,1.0,-0.1789170158840269,0.6821695918405528
paper2_full,GPT,other,0.0627262382971887,0.0180119795438926,-0.2290034994634662,0.5548506200294424,-0.2952167083039731,0.3824511938361547
paper2_full,CAPS,other,0.0629628195012154,0.0697360613990014,-0.1639598557864563,0.7410155581862067,-0.2398225328438344,0.5228515203428878
paper2_full,IQSEC1,other,0.0633501662455513,0.0036167644758698,-0.0223046360638947,1.0,-0.0382096428562721,1.0
paper2_full,MTFR1L,other,0.063514842310611,0.0024810113753836,-0.18487911072837,0.6782055859612648,-0.1075826636314429,0.8796211502161754
paper2_full,FUBP3,other,0.0636007602575986,0.0070384808332249,-0.2616292248861198,0.4811133599359721,-0.2083369880452251,0.6006353114274761
paper2_full,SUGP2,other,0.0636417665504791,0.0474036282857269,-0.1575871026253435,0.758727983736671,-0.1657688307947014,0.7213574494674287
paper2_full,MPDZ,other,0.064289756101711,0.0292957089853862,-0.1140168663390397,0.8660314038453281,-0.2646344656376412,0.4585656768377543
paper2_full,COMT,other,0.0642934737051864,0.0378329747136429,-0.292523223906297,0.4052655816984893,-0.326815937662297,0.3138247786590726
paper2_full,BET1L,other,0.064337775146602,0.0051940760866555,-0.2185438719925094,0.5837757201382895,-0.1242585953700001,0.8340878017040058
paper2_full,CALCOCO1,other,0.0643498573578971,0.0828025152757249,0.0065805603294099,1.0,0.1272686203121459,0.8251494365559834
paper2_full,TMEM220,other,0.0644677504499284,0.0163899430536876,-0.3253567564972477,0.3368592896817362,-0.3876172134621064,0.2063897366886182
paper2_full,GUSB,other,0.0647799840800039,0.0048096249035409,0.0602640788061753,1.0,0.1546546190893599,0.7509327189458065
paper2_full,NFKBIZ,other,0.0648796158531454,0.0024381100104003,-0.1613969007107914,0.748394570824911,-0.0663220606991947,0.9837602109062344
paper2_full,TP53I13,other,0.0650736393488153,0.0093401503855837,-0.2409870461686023,0.5274231626027072,-0.2712448791355894,0.4404179489010449
paper2_full,MRI1,other,0.0651765735125764,0.016889770309401,-0.1752507119306018,0.706921147020041,-0.1617735259333041,0.7318115824327309
paper2_full,ABCA6,other,0.065405037144339,0.020979285581715,0.093166880453225,0.9233219756733176,0.0621088301180848,0.9955918095511902
paper2_full,TBC1D8,other,0.0656914303009645,0.0123099476672898,0.438542394163099,0.1194053433834269,0.3820964285627211,0.2159849503492516
paper2_full,VAMP1,other,0.0661782986672277,0.1024620918490579,-0.2055212894458876,0.6198324611950624,-0.2435530115153648,0.5137163378587029
paper2_full,PINK1,other,0.0664661237896363,0.0097611800231952,-0.152946075866707,0.770157071006412,-0.1707084804415199,0.7065457417336828
paper2_full,SEC62,other,0.0667260255792739,0.0163652090497972,-0.2377314005319468,0.5334831834852225,-0.0640701615954981,0.9900863970857264
paper2_full,EEF2,other,0.0667296054937318,0.0030347950275531,0.2008109936311521,0.6340695702325116,0.2834487194394938,0.4095126888297326
paper2_full,AKT1,other,0.0670321082654174,0.152107595516146,-0.1072977678974317,0.8830287688970585,-0.0517936793850228,1.0
paper2_full,PLCXD1,other,0.0670574233747977,0.0236044208237558,-0.1814156579234174,0.6883723030154869,-0.1750669948357714,0.6930983375538929
paper2_full,TAGLN,other,0.0675637255624034,0.0251422092017848,-0.0761266926528582,0.967885159006296,0.0013801962248463,1.0
paper2_full,TMX3,other,0.067797314980776,0.0975846070500604,-0.152946075866707,0.770157071006412,0.0595663633881048,1.0
paper2_full,LLGL2,other,0.0678698082485469,0.0124388231069537,-0.3234172229264743,0.3408898619639698,-0.3520226792423853,0.26684770866422
paper2_full,GON4L,other,0.0683399161062122,0.0165244756943676,-0.2583043101933653,0.4875702486025844,-0.1497149694425414,0.7659415065963477
paper2_full,UAP1,other,0.0687450973334834,0.0115383887694162,0.0935132257337203,0.9223234843192796,0.0158359356324473,1.0
paper2_full,PHYKPL,other,0.0688159796397482,0.002134013432413,0.1722028734622435,0.7155826016137555,0.1546546190893599,0.7509327189458065
paper2_full,SIK2,other,0.0690826321252206,0.003855641990531,0.2582350411372662,0.4875702486025844,0.2353597772895848,0.5349872918199399
paper2_full,GRAMD1C,other,0.0691776160893416,0.0070779743930015,-0.2366230956343619,0.5354590791605266,-0.2979771007536658,0.3781195519254908
paper2_full,NSD1,other,0.0694470860139847,0.0196267262318058,-0.1730341021354321,0.7132321285529318,-0.2255531199025188,0.5580401264589225
paper2_full,AKAP17A,other,0.0696221763756489,0.038089495675918,-0.2510310593029648,0.5056892950692249,-0.1898859437762268,0.6527265091619906
paper2_full,GYS2,other,0.0696386439821548,0.0592125822362562,-0.1757355953232952,0.7058797753766879,-0.2074652851663747,0.6025943707995361
paper2_full,CYP4F3,other,0.0698384032089011,0.0036221206737316,-0.19145967105778,0.6591879156063715,-0.2829402260934978,0.4103609753910717
paper2_full,SAP30BP,other,0.0698584507298649,0.0374716161806781,-0.1005094003997246,0.9021065903408638,-0.2235191465185347,0.5629779162894301
paper2_full,HOGA1,other,0.0703506889678149,0.0132885976715677,-0.3235557610386723,0.3408898619639698,-0.4054871224785378,0.1776801842563149
paper2_full,ZRANB1,other,0.0705010453750432,0.0152784593358895,0.207460823016661,0.6153475135315444,-0.1136845837833951,0.8640869227037166
paper2_full,NDUFA10,other,0.0712769918337754,0.0388477391970921,-0.2078071682971563,0.6142116270916897,-0.0862259430996102,0.932145977821812
paper2_full,ASH1L,other,0.0716684554797378,0.0436051894941959,-0.1656915821889326,0.7353623558760215,-0.1733962309846416,0.6987649618878892
paper2_full,GOPC,other,0.0717317223316105,0.0013366998483258,-0.0597791954134819,1.0,-0.1961331477413207,0.6321554934219648
