gene,rho_vs_stage,p,q,is_signature
RALGPS1,0.22339270591944307,0.13560528913572864,0.5703837269478401,False
SMPX,0.22336249943291336,0.13565954896328913,0.5703837269478401,False
C8orf49,-0.22338327632207985,0.1356222257576436,0.5703837269478401,False
OLFM2,-0.22339270591944307,0.13560528913572864,0.5703837269478401,False
LINC01721,-0.22331965672387274,0.1357365349609055,0.5704684933599765,False
MLPH,-0.223323436863344,0.13572974094780635,0.5704684933599765,True
JADE2,-0.223323436863344,0.13572974094780635,0.5704684933599765,False
ISLR2,-0.2232937387886438,0.135783123878074,0.5705846716667999,False
AC006387.1,0.22324875965427643,0.13586400464564924,0.5708448978673295,False
MIEF1,-0.22318489875114592,0.1359788999959583,0.5709293923293289,False
WARS2-AS1,-0.22318489875114592,0.1359788999959583,0.5709293923293289,False
C8orf58,-0.2232191058919323,0.13591734721178728,0.5709293923293289,False
CDK14,-0.22318489875114592,0.1359788999959583,0.5709293923293289,True
BAG2,-0.22318489875114592,0.1359788999959583,0.5709293923293289,False
CHRNA4,-0.22311562969504686,0.13610360729007184,0.5710829623544535,True
AC106820.4,-0.22314315444591584,0.13605404340012467,0.5710829623544535,False
AC068282.2,-0.2231222097547382,0.1360917573358115,0.5710829623544535,False
RNF168,0.22311562969504686,0.13610360729007184,0.5710829623544535,False
AL365295.2,0.22311192094490975,0.13611028667464448,0.5710829623544535,False
ZFP37,-0.2230855718475729,0.13615774790373478,0.5712025203533613,False
FAM167A,0.22305462329473924,0.13621350963728707,0.5713568620816399,False
AL590432.1,0.22303412875342898,0.13625044516042623,0.5714322039961783,False
FNIP1,0.22297709158284873,0.13635327756334192,0.5716168040914658,False
RGL2,-0.22297709158284873,0.13635327756334192,0.5716168040914658,True
AC124312.5,0.22296760857525524,0.1363703800975257,0.5716168040914658,False
SSNA1,-0.22297709158284873,0.13635327756334192,0.5716168040914658,False
AC084781.1,-0.22294679388685906,0.1364079248387788,0.5716946106832037,False
RSRC2,-0.22290782252674973,0.13647824060043356,0.571750615129122,True
LSG1,-0.22290782252674973,0.13647824060043356,0.571750615129122,False
AC015911.6,-0.2229205128063541,0.13645534065024448,0.571750615129122,False
KCNK17,-0.22283548756743693,0.13660882565350732,0.5722180809745036,False
C16orf58,-0.22270001535845252,0.1368536416607805,0.5725405825597224,False
IQCH-AS1,-0.22263074630235352,0.13697894609360825,0.5725405825597224,False
AC005064.1,0.22269434781354533,0.1368638907724262,0.5725405825597224,False
DNPEP,-0.22263074630235352,0.13697894609360825,0.5725405825597224,True
POGLUT3,-0.22277615396708925,0.13671600904754638,0.5725405825597224,False
HIRIP3,-0.22263074630235352,0.13697894609360825,0.5725405825597224,False
KCNE1B,0.22262464509456514,0.13698998698161702,0.5725405825597224,False
AC040173.1,-0.2227692844145516,0.1367284226202378,0.5725405825597224,False
INE1,-0.22269886088726734,0.13685572934451287,0.5725405825597224,False
SERTM2,-0.22272350914500547,0.13681116191074438,0.5725405825597224,False
AL683807.1,0.2227095602295059,0.13683638213695137,0.5725405825597224,False
DCP2,-0.22263074630235352,0.13697894609360825,0.5725405825597224,False
FKBP3,-0.22270001535845252,0.1368536416607805,0.5725405825597224,False
SRPK1,0.22263074630235352,0.13697894609360825,0.5725405825597224,False
SNHG7,-0.22270001535845252,0.1368536416607805,0.5725405825597224,False
EPHA6,0.22263074630235352,0.13697894609360825,0.5725405825597224,False
LINC02694,0.2226029759867044,0.1370292052616992,0.5726250277322873,False
AL807761.4,0.2225885724247955,0.1370552784696612,0.5726545257589881,False
LIMK1,-0.22256147724625444,0.13710433594759255,0.5726787298350376,False
AL358292.1,0.22255386722608053,0.1371181167061944,0.5726787298350376,False
PPP1R13B,0.22256147724625444,0.13710433594759255,0.5726787298350376,False
JMJD1C-AS1,-0.22252725121796374,0.13716632295368839,0.5728006306705814,False
AC146507.3,0.22251019124265986,0.13719722818956934,0.572808822113858,False
ALKBH5,-0.2224922081901554,0.13722981125158704,0.572808822113858,False
RBBP6,-0.2224922081901554,0.13722981125158704,0.572808822113858,False
LINC01121,0.2224841782696797,0.13724436233268916,0.572808822113858,False
AL390763.1,0.2224189617358753,0.1373625842739409,0.5729846191936673,False
RABGAP1,-0.2224229391340563,0.13735537203442816,0.5729846191936673,False
FAHD2A,-0.2224229391340563,0.13735537203442816,0.5729846191936673,False
MAGEF1,-0.22245037843087107,0.13730562387706824,0.5729846191936673,False
AL118506.1,-0.22237626326233473,0.13744002742687553,0.5731611058820671,False
RTN4RL1,-0.2223536700779573,0.13748101832493453,0.5731611058820671,False
ZNF627,-0.2223536700779573,0.13748101832493453,0.5731611058820671,False
ABCC1,0.2223536700779573,0.13748101832493453,0.5731611058820671,False
Z82243.1,0.22231835647293458,0.1375451061566018,0.5732091970020732,False
SEMA6C,-0.22228440102185826,0.13760675015190718,0.5732091970020732,True
ZNF678,0.22228440102185826,0.13760675015190718,0.5732091970020732,False
AL451048.1,-0.22228869474172983,0.13759895403681877,0.5732091970020732,False
FAM207A,-0.22228440102185826,0.13760675015190718,0.5732091970020732,False
MYORG,-0.22228440102185826,0.13760675015190718,0.5732091970020732,False
ZNF354C,-0.22225662002593466,0.13765720010283866,0.5732348873340537,False
AC117382.2,-0.22224956272664861,0.13767001826500683,0.5732348873340537,False
LINC01324,0.22225047846763007,0.13766835495587373,0.5732348873340537,False
BAZ2B,0.22221513196575918,0.1377325675441296,0.5733367984418177,True
FOXA3,-0.22221513196575918,0.1377325675441296,0.5733367984418177,False
SPON1,-0.22215271323770375,0.13784601560398999,0.5735623577002619,False
AL445493.2,-0.22216799990169814,0.13781822516959208,0.5735623577002619,False
OCEL1,-0.22214586290966012,0.1378584705303672,0.5735623577002619,False
NXNL2,0.2221434094567585,0.13786293148030002,0.5735623577002619,False
TOP3A,-0.22207659385356107,0.137984459139368,0.5738905889892013,False
AC007541.1,-0.22206860659271424,0.13799899211275346,0.5738905889892013,False
AC010969.2,0.22206860659271424,0.13799899211275346,0.5738905889892013,False
NRIP1,-0.22200732479746205,0.13811053339986196,0.574037390892029,False
JRKL-AS1,0.22201833170036656,0.13809049438417198,0.574037390892029,False
AL627308.3,0.22203725618686834,0.13805604578195,0.574037390892029,False
B4GALT2,0.22200732479746205,0.13811053339986196,0.574037390892029,False
LINC01605,0.2219297925373017,0.1382517488604736,0.5741076733590665,False
AC007496.1,0.22194351682751762,0.13822674393603168,0.5741076733590665,False
EXD1,0.22192478066688417,0.13826088105964437,0.5741076733590665,False
AC011297.1,-0.22195301138608475,0.13820944732585752,0.5741076733590665,False
TMEM62,0.22193805574136297,0.13823669334056188,0.5741076733590665,False
AL008727.1,-0.2219372330193572,0.13823819228161036,0.5741076733590665,False
ASAP3,-0.22193805574136297,0.13823669334056188,0.5741076733590665,False
AC005280.1,-0.2218687866852639,0.13836293899016172,0.5742713151413695,False
AP001266.2,0.22189011902659572,0.1383240508024205,0.5742713151413695,False
MSL1,-0.2218687866852639,0.13836293899016172,0.5742713151413695,True
LINC01289,0.22186131446334148,0.138376562538796,0.5742713151413695,False
MAP6,0.22183657020114797,0.13842168404149124,0.5743794238464579,False
AC009403.1,-0.22172849548035115,0.13861888806647735,0.5749600677452277,False
CGRRF1,-0.22173024857306584,0.1386156875307512,0.5749600677452277,False
AL162258.2,-0.2217293617427234,0.1386173065667152,0.5749600677452277,False
AC009269.5,0.22169788254657047,0.1386747854628804,0.5751127118955617,False
AL596330.2,0.22167374077229493,0.13871887872660024,0.5751368678704829,False
ARFGAP1,-0.22166097951696676,0.13874219047904046,0.5751368678704829,False
GLRA3,0.22164242306606655,0.13877609386110168,0.5751368678704829,False
ENG,-0.22166097951696676,0.13874219047904046,0.5751368678704829,False
U62317.3,-0.22164321049912833,0.13877465506408926,0.5751368678704829,False
MIR2052HG,-0.22161232232045913,0.1388311022337849,0.575285677762094,False
ASB3,-0.2215917104608677,0.13886877925082944,0.5753626392484841,False
CLIC4,-0.22152244140476862,0.13899545387472304,0.5758082646967034,False
INHBB,0.22150186689341594,0.13903309570838598,0.5758849874088104,False
ZNF708,0.2214531723486696,0.1391222143793084,0.5759372825376813,False
AC012506.3,0.22146125055347535,0.13910742705771886,0.5759372825376813,False
AL353753.1,0.22146125055347535,0.13910742705771886,0.5759372825376813,False
HRK,0.22148055579950862,0.13907209313638272,0.5759372825376813,False
RPAIN,-0.22138390329257057,0.13924906079315466,0.5761456194405055,True
AL359924.1,0.2213879635939068,0.1392416231447515,0.5761456194405055,False
AC079210.1,-0.22139073012401037,0.13923655559193168,0.5761456194405055,False
ZNF18,-0.22138390329257057,0.13924906079315466,0.5761456194405055,False
AC104083.1,0.2213514008845431,0.13930860925408728,0.5763128275968883,False
CDK6,-0.2213146342364715,0.13937599314481283,0.5764332306430003,False
ROCK2,0.2213146342364715,0.13937599314481283,0.5764332306430003,False
INAFM2,0.22129542748459996,0.13941120385380995,0.5764996878299045,False
PSMD11,0.22124536518037244,0.1395030114628156,0.5765626727357784,False
AL024507.2,-0.2212491133325944,0.1394961362945888,0.5765626727357784,False
ERBB2,0.22124536518037244,0.1395030114628156,0.5765626727357784,True
PPIP5K1,0.22124536518037244,0.1395030114628156,0.5765626727357784,False
DDC,-0.22121755214362548,0.13955403628254054,0.576694416948583,False
ZNF512,0.22117609612427339,0.13963011577567813,0.576771388947483,False
AC084781.2,-0.22118885739812782,0.13960669318640662,0.576771388947483,False
CAMK2G,-0.22117609612427339,0.13963011577567813,0.576771388947483,False
TUBB2A,0.22114268039757853,0.13969146226585277,0.5769456622409062,False
TYW1B,-0.22110682706817436,0.13975730611189704,0.5769802314149423,False
ARF5,-0.22110682706817436,0.13975730611189704,0.5769802314149423,False
TMEM165,0.22110682706817436,0.13975730611189704,0.5769802314149423,False
PARP3,-0.22103755801207528,0.13988458249995092,0.5773582039657655,True
CNR2,0.2210257045579958,0.1399063709048762,0.5773582039657655,False
AC022217.3,0.2210257045579958,0.1399063709048762,0.5773582039657655,False
LINC02561,0.22095469722845365,0.14003694568301794,0.5774223292901768,False
IL4R,0.22096828895597623,0.14001194496830016,0.5774223292901768,False
AL355581.1,-0.22097733256340002,0.13999531193301692,0.5774223292901768,False
AC006974.1,0.22096207456415848,0.14002337535088122,0.5774223292901768,False
GCNT3,0.220989789782568,0.1399724029739647,0.5774223292901768,False
CHRNE,-0.22096828895597623,0.14001194496830016,0.5774223292901768,False
RHBDD1,0.2208990198998772,0.14013939354538682,0.5775284777512883,False
SLC37A1,0.2208990198998772,0.14013939354538682,0.5775284777512883,False
RBM23,-0.2208990198998772,0.14013939354538682,0.5775284777512883,True
ARFGAP3,0.2208990198998772,0.14013939354538682,0.5775284777512883,False
MEGF10,-0.2208827794862883,0.14016928684966998,0.5775726381244372,False
IPCEF1,-0.22082975084377812,0.14026692825963535,0.5775798575875633,False
AC104423.1,0.22083471953175507,0.14025777729203726,0.5775798575875633,False
SIPA1L2,0.22082975084377812,0.14026692825963535,0.5775798575875633,False
Z69720.1,-0.22086512447615075,0.14020178933667193,0.5775798575875633,False
